レースID(新),馬番,前走補9,前走補正,複勝オッズ下限,複勝オッズ上限,指数,指数順位
202601310501010901,1,103, 96,8.3,12.8,,
202601310501010915,15,103, 96,2.0,2.8,,
202601310501010908,8,106, 99,1.4,1.8,,
202601310501010906,6,106, 99,3.3,4.9,,
202601310501010907,7,101, 94,15.6,24.4,,
202601310501010912,12,100, 94,7.7,12.0,,
202601310501010905,5,104,104,1.8,2.6,,
202601310501010911,11, 98, 90,19.2,30.0,,
202601310501010909,9, 91, 84,4.1,6.3,,
202601310501010903,3, 91, 84,7.6,11.7,,
202601310501010914,14,100,100,11.8,18.3,,
202601310501010910,10, 92, 85,6.5,9.9,,
202601310501010913,13, 94, 87,4.8,7.3,,
202601310501010904,4,100, 92,55.8,87.3,,
202601310501010902,2, 97, 97,1.5,2.0,,
202601310501010916,16, 91, 84,2.0,2.9,,
202601310501010810,10,101,101,1.5,2.1,,
202601310501010806,6, 99, 99,1.8,2.6,,
202601310501010803,3, 88, 88,4.8,7.4,,
202601310501010808,8,102,102,1.5,2.0,,
202601310501010814,14, 91, 91,1.4,1.8,,
202601310501010809,9, 85, 85,1.8,2.6,,
202601310501010805,5, 94, 94,18.3,28.7,,
202601310501010811,11, 93,103,3.1,4.6,,
202601310501010807,7, 91, 91,20.6,32.4,,
202601310501010801,1, 91, 91,32.7,51.4,,
202601310501010812,12, 82, 82,16.6,25.9,,
202601310501010815,15, 97, 97,8.7,13.5,,
202601310501010804,4, 84, 84,6.0,9.2,,
202601310501010816,16, 90, 90,22.4,35.2,,
202601310501010802,2, 67, 67,7.9,12.2,,
202601310501010813,13, 91, 91,38.2,60.1,,
202601310501010710,10, 91,108,1.4,2.4,,
202601310501010708,8, 91,107,2.4,4.4,,
202601310501010714,14, 91,108,2.6,4.8,,
202601310501010713,13, 89,104,5.5,10.7,,
202601310501010712,12, 95,110,1.1,1.2,,
202601310501010704,4, 71, 76,4.4,8.6,,
202601310501010702,2, 80, 85,8.5,16.9,,
202601310501010705,5,,,2.2,4.0,,
202601310501010709,9, 92,109,7.4,14.5,,
202601310501010715,15, 82, 87,5.9,11.5,,
202601310501010703,3, 91, 96,8.7,17.3,,
202601310501010716,16,,,48.4,97.9,,
202601310501010701,1,101, 96,1.6,2.7,,
202601310501010711,11, 88,103,12.1,24.3,,
202601310501010707,7, 83, 98,16.2,32.6,,
202601310501010706,6, 86,101,21.1,42.6,,
202601310501010609,9, 84, 99,2.1,9.0,,
202601310501010611,11, 80, 95,1.1,1.1,,
202601310501010602,2, 81, 96,2.1,9.0,,
202601310501010613,13, 79, 96,1.6,6.0,,
202601310501010604,4, 78, 95,5.7,27.6,,
202601310501010607,7, 72, 87,20.6,104.7,,
202601310501010615,15, 62, 79,17.8,90.5,,
202601310501010608,8, 81, 96,2.8,12.6,,
202601310501010606,6, 75, 90,5.6,26.9,,
202601310501010612,12, 81, 96,2.4,10.2,,
202601310501010616,16, 77, 92,46.1,237.6,,
202601310501010610,10, 84, 99,1.5,5.8,,
202601310501010603,3, 76, 91,21.5,109.8,,
202601310501010601,1, 70, 85,77.3,399.5,,
202601310501010605,5,,,25.1,128.3,,
202601310501010614,14, 43, 58,84.5,437.0,,
202601310501010503,3,,,2.8,5.4,,
202601310501010507,7,,,1.2,1.7,,
202601310501010504,4,,,2.7,5.1,,
202601310501010506,6,,,3.8,7.7,,
202601310501010508,8,,,2.2,4.2,,
202601310501010509,9,,,28.2,59.7,,
202601310501010511,11,,,14.6,30.8,,
202601310501010505,5,,,2.3,4.3,,
202601310501010515,15,,,1.1,1.3,,
202601310501010501,1,,,6.8,14.0,,
202601310501010510,10,,,7.3,15.0,,
202601310501010512,12,,,14.8,31.1,,
202601310501010516,16,,,2.3,4.3,,
202601310501010513,13,,,10.8,22.7,,
202601310501010502,2,,,12.6,26.4,,
202601310501010514,14,,,5.6,11.4,,
202601310501010411,11,,,2.4,4.0,,
202601310501010410,10,,,1.2,1.8,,
202601310501010401,1,,,1.1,1.6,,
202601310501010405,5,,,1.2,1.8,,
202601310501010413,13,,,3.4,5.7,,
202601310501010404,4,,,14.9,26.7,,
202601310501010412,12,,,3.6,6.2,,
202601310501010414,14,,,4.4,7.6,,
202601310501010416,16,,,21.5,38.7,,
202601310501010403,3,,,27.8,50.0,,
202601310501010415,15,,,7.0,12.4,,
202601310501010402,2,,,6.0,10.5,,
202601310501010408,8,,,23.3,42.0,,
202601310501010407,7,,,12.1,21.6,,
202601310501010409,9,,,34.8,62.7,,
202601310501010406,6,,,3.6,6.1,,
202601310501010302,2, 68, 83,1.4,3.3,,
202601310501010311,11, 67, 84,4.3,11.6,,
202601310501010307,7, 81, 99,1.1,1.1,,
202601310501010312,12, 65, 82,3.1,8.1,,
202601310501010313,13, 80, 95,1.7,4.0,,
202601310501010301,1, 79, 94,3.0,8.0,,
202601310501010304,4, 63, 81,4.3,11.7,,
202601310501010303,3, 77, 95,1.4,3.0,,
202601310501010314,14, 60, 77,57.5,167.5,,
202601310501010309,9, 62, 80,15.6,44.7,,
202601310501010305,5, 72, 87,6.4,17.7,,
202601310501010315,15, 38, 55,29.5,85.6,,
202601310501010308,8,,,15.5,44.6,,
202601310501010306,6, 70, 88,5.5,15.3,,
202601310501010310,10, 63, 78,104.2,304.0,,
202601310501010216,16, 46, 55,7.4,12.0,,
202601310501010203,3, 86, 95,4.6,7.3,,
202601310501010207,7, 83, 92,1.4,1.9,,
202601310501010205,5, 91,100,1.9,2.8,,
202601310501010204,4, 74, 83,20.4,33.6,,
202601310501010209,9,,,7.2,11.6,,
202601310501010208,8, 81, 90,18.8,30.9,,
202601310501010206,6, 64, 73,19.1,31.4,,
202601310501010214,14, 64, 74,2.5,3.8,,
202601310501010215,15, 84, 93,2.9,4.5,,
202601310501010210,10, 65, 74,3.3,5.2,,
202601310501010201,1, 75, 84,7.1,11.5,,
202601310501010202,2, 90, 99,3.7,5.8,,
202601310501010212,12, 76, 85,4.0,6.3,,
202601310501010211,11, 86, 95,1.3,1.7,,
202601310501010213,13, 84, 93,3.6,5.6,,
202601310501010102,2, 85,100,1.3,2.2,,
202601310501010110,10, 84, 99,1.5,2.6,,
202601310501010109,9, 78, 93,1.3,2.1,,
202601310501010108,8, 88,103,1.1,1.2,,
202601310501010111,11, 76, 91,21.2,43.1,,
202601310501010112,12, 65, 80,16.6,33.7,,
202601310501010101,1, 62, 77,11.2,22.6,,
202601310501010115,15, 79, 94,6.9,13.7,,
202601310501010104,4,,,4.2,8.1,,
202601310501010103,3, 80, 95,2.7,5.1,,
202601310501010105,5, 70, 85,3.5,6.7,,
202601310501010113,13, 71, 86,11.1,22.2,,
202601310501010107,7, 71, 86,34.9,71.2,,
202601310501010106,6,,,60.4,123.3,,
202601310501010116,16,,,46.7,95.2,,
202601310501010114,14,,,29.6,60.4,,
202601310802011215,15,,,1.8,2.4,,
202601310802011209,9, 87, 95,10.6,15.7,,
202601310802011208,8, 90, 98,2.5,3.5,,
202601310802011212,12, 93, 93,1.4,1.7,,
202601310802011210,10, 88,104,4.8,7.0,,
202601310802011205,5, 89, 97,1.8,2.5,,
202601310802011202,2, 75, 84,14.4,21.5,,
202601310802011217,17, 69, 79,7.1,10.5,,
202601310802011211,11, 74, 84,28.1,41.9,,
202601310802011201,1, 92,100,2.2,3.1,,
202601310802011214,14, 75, 84,21.8,32.5,,
202601310802011207,7, 85, 94,2.0,2.7,,
202601310802011204,4, 81, 90,11.1,16.5,,
202601310802011216,16, 71, 79,8.5,12.5,,
202601310802011203,3, 84, 93,11.3,16.8,,
202601310802011206,6, 85,100,9.9,14.7,,
202601310802011213,13, 50, 67,5.4,7.9,,
202601310802011109,9,102, 96,1.1,1.5,,
202601310802011102,2,100,100,1.4,2.1,,
202601310802011113,13, 99, 92,1.8,2.9,,
202601310802011111,11, 99, 91,3.9,6.8,,
202601310802011104,4, 87, 80,11.5,20.8,,
202601310802011106,6, 86, 79,8.3,14.9,,
202601310802011110,10,101,101,2.5,4.2,,
202601310802011107,7, 87, 80,3.9,6.7,,
202601310802011105,5,104,104,1.2,1.7,,
202601310802011108,8,100, 93,6.1,10.9,,
202601310802011112,12, 96, 89,10.2,18.5,,
202601310802011103,3, 88, 81,12.5,22.6,,
202601310802011101,1, 86, 80,5.6,9.9,,
202601310802011001,1, 90, 90,1.5,2.1,,
202601310802011008,8, 90, 98,1.3,1.8,,
202601310802011002,2, 91, 99,1.3,1.9,,
202601310802011006,6,100,100,1.2,1.6,,
202601310802011004,4, 90, 90,4.7,7.3,,
202601310802011007,7, 87, 87,1.7,2.4,,
202601310802011005,5, 91, 91,5.1,7.8,,
202601310802011003,3, 89, 75,3.6,5.6,,
202601310802010910,10, 90, 90,1.6,2.2,,
202601310802010907,7, 93,103,3.0,4.4,,
202601310802010902,2,102,102,1.7,2.3,,
202601310802010904,4, 96, 96,1.7,2.3,,
202601310802010905,5, 65, 65,7.8,11.7,,
202601310802010909,9, 91, 91,11.4,17.3,,
202601310802010911,11, 98, 98,1.4,1.8,,
202601310802010908,8, 92, 92,20.7,31.5,,
202601310802010903,3, 92, 92,19.9,30.4,,
202601310802010913,13, 93, 93,1.8,2.5,,
202601310802010906,6, 89, 89,38.4,58.7,,
202601310802010901,1, 93, 93,8.4,12.7,,
202601310802010912,12, 93, 93,2.9,4.2,,
202601310802010804,4, 86, 95,1.5,2.7,,
202601310802010809,9, 82, 91,1.8,3.4,,
202601310802010801,1, 96,105,1.1,1.4,,
202601310802010808,8, 94,103,1.1,1.4,,
202601310802010803,3, 84, 93,3.1,6.3,,
202601310802010806,6, 86, 95,4.6,9.5,,
202601310802010802,2,,,9.4,20.0,,
202601310802010805,5, 54, 63,10.8,23.1,,
202601310802010810,10, 72, 81,1.5,2.8,,
202601310802010807,7, 74, 83,5.7,12.0,,
202601310802010706,6, 89, 95,2.3,4.2,,
202601310802010708,8, 96,102,1.1,1.3,,
202601310802010707,7, 89, 95,2.1,3.7,,
202601310802010710,10, 93,111,1.6,2.8,,
202601310802010705,5, 91,108,1.7,3.0,,
202601310802010701,1, 90, 96,3.2,6.0,,
202601310802010704,4, 79, 97,14.3,27.8,,
202601310802010702,2, 92, 98,1.3,1.8,,
202601310802010711,11, 89, 95,5.1,9.7,,
202601310802010709,9, 68, 73,10.6,20.5,,
202601310802010703,3, 81, 99,6.6,12.7,,
202601310802010608,8, 83, 98,1.5,2.3,,
202601310802010616,16, 74, 89,9.6,17.0,,
202601310802010614,14, 78, 96,1.3,1.8,,
202601310802010605,5, 69, 88,3.7,6.3,,
202601310802010612,12, 79, 96,2.4,4.0,,
202601310802010606,6, 47, 65,2.6,4.3,,
202601310802010615,15, 84, 99,1.2,1.6,,
202601310802010613,13, 68, 85,6.9,12.2,,
202601310802010609,9, 72, 89,38.9,70.0,,
202601310802010602,2, 76, 93,4.3,7.4,,
202601310802010610,10, 78, 95,6.9,12.2,,
202601310802010604,4, 79, 96,2.2,3.7,,
202601310802010611,11, 74, 91,17.8,31.9,,
202601310802010607,7, 62, 77,36.6,66.0,,
202601310802010603,3, 68, 86,21.6,38.8,,
202601310802010601,1, 50, 69,20.6,37.1,,
202601310802010503,3,,,1.4,1.7,,
202601310802010515,15,,,2.0,2.9,,
202601310802010511,11,,,1.5,2.0,,
202601310802010508,8,,,2.8,4.2,,
202601310802010506,6,,,4.4,6.7,,
202601310802010510,10,,,1.7,2.4,,
202601310802010507,7,,,11.1,17.5,,
202601310802010504,4,,,2.2,3.2,,
202601310802010512,12,,,6.1,9.4,,
202601310802010514,14,,,8.6,13.5,,
202601310802010509,9,,,4.3,6.5,,
202601310802010513,13,,,6.6,10.3,,
202601310802010505,5,,,35.7,56.5,,
202601310802010502,2,,,12.2,19.2,,
202601310802010501,1,,,38.9,61.6,,
202601310802010408,8, 84,102,1.0,1.0,,
202601310802010406,6, 75, 93,1.3,6.6,,
202601310802010405,5, 51, 68,1.3,6.8,,
202601310802010409,9, 79, 94,1.8,10.4,,
202601310802010410,10, 70, 88,2.3,15.0,,
202601310802010404,4, 58, 75,7.4,54.5,,
202601310802010402,2, 59, 78,20.6,156.9,,
202601310802010407,7, 70, 86,3.2,21.4,,
202601310802010401,1, 52, 69,2.7,18.1,,
202601310802010411,11, 73, 90,6.6,48.3,,
202601310802010403,3, 54, 69,37.3,286.5,,
202601310802010305,5, 81, 97,1.1,1.6,,
202601310802010312,12, 77, 93,1.1,1.5,,
202601310802010307,7, 79, 96,1.1,1.8,,
202601310802010304,4, 77, 92,1.7,2.9,,
202601310802010310,10, 73, 88,11.4,22.3,,
202601310802010303,3, 66, 84,3.0,5.4,,
202601310802010311,11,,,4.5,8.4,,
202601310802010313,13, 42, 59,34.7,68.8,,
202601310802010302,2,,,22.5,44.5,,
202601310802010301,1, 65, 80,9.8,19.0,,
202601310802010306,6, 58, 75,12.9,25.3,,
202601310802010309,9, 70, 85,20.8,41.2,,
202601310802010308,8, 49, 67,3.8,7.2,,
202601310802010209,9,,,1.1,3.6,,
202601310802010202,2, 80, 98,1.0,1.1,,
202601310802010205,5, 65, 82,1.6,7.7,,
202601310802010208,8, 68, 86,1.5,7.2,,
202601310802010207,7, 73, 91,1.3,5.9,,
202601310802010201,1, 65, 83,10.9,70.9,,
202601310802010203,3, 63, 81,7.6,48.3,,
202601310802010206,6, 36, 54,22.9,151.2,,
202601310802010204,4, 71, 88,3.9,23.4,,
202601310802010102,2, 84, 99,1.1,1.5,,
202601310802010106,6, 86,100,1.1,1.5,,
202601310802010109,9, 82, 97,2.0,3.7,,
202601310802010101,1, 62, 77,22.2,46.7,,
202601310802010112,12, 81, 97,1.7,3.0,,
202601310802010116,16,,,4.5,9.1,,
202601310802010108,8, 67, 82,22.9,48.1,,
202601310802010105,5, 78, 93,7.1,14.5,,
202601310802010114,14, 68, 85,1.7,3.0,,
202601310802010107,7, 74, 88,3.7,7.3,,
202601310802010115,15, 74, 89,4.6,9.3,,
202601310802010104,4, 63, 78,47.2,99.6,,
202601310802010111,11,,,4.8,9.7,,
202601310802010110,10, 29, 47,28.1,59.2,,
202601310802010103,3, 60, 74,30.5,64.3,,
202601310802010113,13, 47, 62,53.1,112.0,,
202601250601091215,15, 82, 99,1.4,2.3,,
202601250601091214,14, 87,104,1.1,1.5,,
202601250601091207,7, 84, 99,1.2,1.6,,
202601250601091205,5, 73, 88,5.4,10.2,,
202601250601091209,9, 81, 98,1.8,3.0,,
202601250601091211,11, 68, 82,26.2,51.5,,
202601250601091204,4, 79, 94,3.3,6.1,,
202601250601091206,6,,,12.1,23.6,,
202601250601091213,13, 81, 96,2.7,4.9,,
202601250601091203,3, 75, 89,5.3,10.0,,
202601250601091202,2, 73, 88,14.6,28.5,,
202601250601091210,10, 56, 70,7.7,14.8,,
202601250601091212,12, 62, 77,47.4,93.2,,
202601250601091216,16, 18, 36,5.7,10.9,,
202601250601091201,1, 54, 69,14.7,28.7,,
202601250601091208,8, 32, 46,27.6,54.2,,
202601250601091109,9,103, 79,1.6,2.3,,
202601250601091114,14,119, 97,1.2,1.5,,
202601250601091116,16,109, 93,31.9,52.4,,
202601250601091105,5,111, 95,2.4,3.7,,
202601250601091106,6,108, 92,38.4,63.1,,
202601250601091112,12,117, 95,2.1,3.1,,
202601250601091104,4,112, 88,1.6,2.3,,
202601250601091110,10, 90, 74,5.9,9.5,,
202601250601091111,11,115, 93,9.2,14.9,,
202601250601091113,13,102, 85,16.9,27.6,,
202601250601091103,3,115, 89,2.3,3.5,,
202601250601091115,15, 63, 39,3.1,4.9,,
202601250601091101,1,114, 92,5.0,7.9,,
202601250601091102,2,102, 90,31.9,52.3,,
202601250601091107,7,101, 89,30.7,50.5,,
202601250601091108,8,104, 82,17.3,28.3,,
202601250601091009,9,103, 99,1.3,1.9,,
202601250601091016,16, 98, 94,1.5,2.3,,
202601250601091002,2, 99, 95,1.8,2.7,,
202601250601091004,4,109,105,1.2,1.6,,
202601250601091011,11, 93, 88,15.0,26.0,,
202601250601091010,10, 97, 93,11.8,20.5,,
202601250601091008,8, 96, 90,3.2,5.3,,
202601250601091003,3,100, 94,11.4,19.7,,
202601250601091007,7, 80, 76,23.9,41.5,,
202601250601091013,13, 95, 91,45.8,79.8,,
202601250601091012,12, 99, 95,13.4,23.3,,
202601250601091006,6, 74, 67,7.4,12.6,,
202601250601091015,15,100, 94,5.6,9.5,,
202601250601091005,5, 89, 83,20.6,35.8,,
202601250601091014,14, 97, 91,1.8,2.7,,
202601250601091001,1, 93, 89,15.5,26.9,,
202601250601090901,1, 88, 93,1.1,1.4,,
202601250601090905,5, 81, 99,1.3,1.8,,
202601250601090904,4, 84, 89,2.1,3.6,,
202601250601090903,3, 89, 83,3.6,6.4,,
202601250601090912,12, 90, 87,4.9,8.8,,
202601250601090907,7, 91, 96,2.4,4.1,,
202601250601090906,6, 82, 99,2.4,4.2,,
202601250601090902,2, 83,101,1.9,3.2,,
202601250601090911,11, 68, 73,2.8,4.9,,
202601250601090909,9, 65, 70,42.1,76.7,,
202601250601090908,8, 87, 92,7.0,12.6,,
202601250601090910,10, 86, 81,4.2,7.4,,
202601250601090802,2,102,102,1.1,1.3,,
202601250601090809,9, 96, 96,3.0,5.4,,
202601250601090812,12, 91,100,3.4,6.3,,
202601250601090808,8, 99, 99,1.3,2.0,,
202601250601090807,7, 89, 89,17.3,33.8,,
202601250601090813,13, 92, 92,16.1,31.5,,
202601250601090805,5, 97, 97,1.6,2.6,,
202601250601090804,4, 92, 92,27.6,54.3,,
202601250601090810,10,,,51.0,100.3,,
202601250601090815,15, 85, 85,13.8,26.9,,
202601250601090801,1, 87, 87,13.5,26.3,,
202601250601090806,6, 99, 99,4.5,8.4,,
202601250601090803,3, 89, 98,5.9,11.3,,
202601250601090811,11, 88, 88,4.8,9.1,,
202601250601090814,14, 94, 94,1.4,2.3,,
202601250601090703,3, 98, 98,1.1,1.2,,
202601250601090705,5, 96, 96,1.5,3.7,,
202601250601090701,1,100,100,1.1,1.2,,
202601250601090709,9, 83, 83,3.1,8.8,,
202601250601090710,10, 92, 92,2.7,7.6,,
202601250601090707,7, 93, 93,3.4,9.9,,
202601250601090708,8, 96, 96,1.5,3.8,,
202601250601090704,4, 91, 91,6.7,20.3,,
202601250601090702,2, 93, 93,2.9,8.3,,
202601250601090706,6, 84, 84,,,,
202601250601090609,9, 85, 94,2.3,6.6,,
202601250601090613,13, 89, 98,1.7,4.6,,
202601250601090610,10, 86, 95,1.8,4.8,,
202601250601090605,5, 90, 99,1.1,1.1,,
202601250601090611,11, 79, 88,9.9,32.2,,
202601250601090615,15, 84, 94,21.7,71.8,,
202601250601090604,4, 79, 88,9.1,29.6,,
202601250601090612,12, 90, 99,1.4,3.1,,
202601250601090614,14, 80, 89,5.0,15.8,,
202601250601090602,2, 57, 66,69.5,232.2,,
202601250601090608,8, 75, 84,6.9,22.2,,
202601250601090603,3,,,118.1,395.3,,
202601250601090607,7, 81, 90,27.2,90.4,,
202601250601090601,1, 85, 94,1.7,4.5,,
202601250601090606,6, 78, 87,19.3,63.6,,
202601250601090512,12,,,17.8,37.0,,
202601250601090506,6,,,15.5,32.1,,
202601250601090504,4,,,1.6,2.7,,
202601250601090510,10,,,6.3,12.8,,
202601250601090517,17,,,5.3,10.7,,
202601250601090509,9,,,30.6,63.8,,
202601250601090514,14,,,7.2,14.6,,
202601250601090515,15,,,7.0,14.3,,
202601250601090501,1,,,4.1,8.2,,
202601250601090502,2,,,1.1,1.3,,
202601250601090508,8,,,1.6,2.9,,
202601250601090505,5,,,7.6,15.4,,
202601250601090503,3,,,8.9,18.2,,
202601250601090516,16,,,1.2,1.7,,
202601250601090513,13,,,7.6,15.5,,
202601250601090507,7,,,35.6,74.1,,
202601250601090511,11,,,3.3,6.4,,
202601250601090518,18,,,19.5,40.6,,
202601250601090404,4,,,6.8,10.7,,
202601250601090407,7,,,1.4,2.0,,
202601250601090414,14,,,1.3,1.8,,
202601250601090416,16,,,2.3,3.4,,
202601250601090412,12,,,1.9,2.7,,
202601250601090403,3,,,22.6,36.1,,
202601250601090415,15,,,18.7,29.9,,
202601250601090408,8,,,4.4,6.8,,
202601250601090405,5,,,8.9,14.1,,
202601250601090410,10,,,6.9,10.8,,
202601250601090402,2,,,1.4,1.9,,
202601250601090401,1,,,19.2,30.6,,
202601250601090406,6,,,3.0,4.6,,
202601250601090409,9,,,9.0,14.2,,
202601250601090411,11,,,37.8,60.3,,
202601250601090413,13,,,15.7,25.0,,
202601250601090312,12, 87,102,1.1,1.1,,
202601250601090314,14, 72, 87,2.0,9.6,,
202601250601090308,8, 84, 99,1.4,5.7,,
202601250601090306,6, 75, 90,9.9,57.6,,
202601250601090302,2, 84, 99,2.3,11.4,,
202601250601090305,5, 68, 83,3.6,19.2,,
202601250601090311,11, 62, 76,31.2,186.2,,
202601250601090315,15, 80, 95,3.5,18.6,,
202601250601090316,16, 70, 83,5.3,29.5,,
202601250601090310,10, 80, 95,1.8,8.7,,
202601250601090307,7, 58, 76,10.7,62.2,,
202601250601090304,4, 67, 81,23.5,140.0,,
202601250601090313,13, 73, 87,5.2,29.3,,
202601250601090303,3, 62, 77,29.8,178.1,,
202601250601090309,9, 60, 75,3.7,19.7,,
202601250601090301,1, 36, 51,11.2,65.1,,
202601250601090212,12, 78, 96,1.0,1.0,,
202601250601090206,6, 58, 75,8.0,55.5,,
202601250601090205,5, 76, 94,1.5,7.9,,
202601250601090207,7, 74, 93,1.5,7.8,,
202601250601090208,8, 72, 89,2.2,13.1,,
202601250601090202,2, 64, 82,4.5,29.9,,
202601250601090213,13, 45, 63,12.5,89.0,,
202601250601090210,10, 52, 70,10.8,76.2,,
202601250601090203,3, 53, 71,36.2,262.1,,
202601250601090201,1, 70, 88,1.7,9.2,,
202601250601090209,9, 50, 68,32.7,236.6,,
202601250601090204,4, 62, 81,3.4,21.6,,
202601250601090211,11,,,4.6,31.1,,
202601250601090214,14,,,8.6,60.1,,
202601250601090106,6, 82, 97,1.2,1.8,,
202601250601090111,11, 70, 85,1.2,1.6,,
202601250601090107,7,,,14.2,24.8,,
202601250601090105,5, 84, 99,1.2,1.8,,
202601250601090113,13, 79, 93,2.2,3.6,,
202601250601090112,12, 83, 97,2.2,3.5,,
202601250601090103,3,,,4.2,7.0,,
202601250601090116,16, 70, 84,16.1,28.2,,
202601250601090114,14, 77, 91,28.2,49.7,,
202601250601090115,15, 69, 84,9.7,16.8,,
202601250601090110,10, 66, 80,41.9,74.1,,
202601250601090108,8, 62, 77,88.8,157.0,,
202601250601090104,4, 71, 85,2.2,3.5,,
202601250601090102,2, 53, 70,34.5,60.9,,
202601250601090109,9,,,59.0,104.4,,
202601250601090101,1, 60, 74,30.6,53.9,,
202601250801091202,2,,,1.6,2.5,,
202601250801091203,3, 90, 99,2.2,3.6,,
202601250801091209,9, 91, 99,1.2,1.5,,
202601250801091205,5, 86, 95,1.3,2.0,,
202601250801091201,1, 74, 83,3.6,6.1,,
202601250801091206,6, 88, 96,2.1,3.4,,
202601250801091207,7,,,20.4,34.6,,
202601250801091204,4, 88, 97,1.2,1.8,,
202601250801091208,8, 54, 63,11.7,19.8,,
202601250801091113,13,,,1.4,1.7,,
202601250801091116,16,,,8.5,12.8,,
202601250801091101,1,115,103,3.4,5.0,,
202601250801091109,9,119,107,1.8,2.5,,
202601250801091115,15,109, 86,3.3,4.8,,
202601250801091114,14,109, 97,3.1,4.5,,
202601250801091110,10,120,109,2.2,3.2,,
202601250801091111,11,110, 96,7.3,10.9,,
202601250801091102,2,120,104,1.7,2.3,,
202601250801091107,7,104, 92,3.3,4.8,,
202601250801091103,3, 92, 80,38.6,58.5,,
202601250801091105,5,105, 98,5.6,8.2,,
202601250801091112,12, 99, 83,3.8,5.5,,
202601250801091104,4, 87, 75,17.8,26.9,,
202601250801091106,6,,,10.0,15.0,,
202601250801091108,8,100, 88,36.2,54.8,,
202601250801091017,17, 96, 96,5.8,8.2,,
202601250801091018,18,101, 93,3.6,5.0,,
202601250801091005,5, 99, 93,3.8,5.3,,
202601250801091016,16, 99, 93,2.4,3.3,,
202601250801091008,8,104, 96,2.3,3.2,,
202601250801091007,7,100, 94,4.2,6.0,,
202601250801091002,2,102, 96,1.7,2.2,,
202601250801091012,12, 97, 92,10.1,14.5,,
202601250801091013,13, 95, 89,5.5,7.8,,
202601250801091009,9,102, 96,1.7,2.3,,
202601250801091015,15, 70, 65,11.9,17.1,,
202601250801091014,14, 93, 87,21.4,30.9,,
202601250801091011,11, 98, 98,1.6,2.1,,
202601250801091001,1, 92, 84,45.0,64.9,,
202601250801091006,6, 91, 85,12.5,18.0,,
202601250801091010,10, 97, 89,17.3,25.0,,
202601250801091003,3, 98, 92,5.9,8.4,,
202601250801091004,4, 94, 88,47.9,69.1,,
202601250801090909,9, 89,107,1.3,2.0,,
202601250801090902,2, 88,103,1.2,1.7,,
202601250801090903,3, 92, 89,1.1,1.4,,
202601250801090906,6, 88,103,1.6,2.6,,
202601250801090904,4, 83,100,5.0,8.8,,
202601250801090907,7, 78, 83,13.3,23.9,,
202601250801090905,5, 85,100,3.3,5.8,,
202601250801090901,1, 85,100,2.8,4.9,,
202601250801090908,8, 83,100,2.3,3.9,,
202601250801090809,9, 91, 91,2.0,3.3,,
202601250801090804,4, 99, 99,1.1,1.3,,
202601250801090808,8, 82, 82,1.3,2.0,,
202601250801090807,7, 98, 98,1.3,1.9,,
202601250801090801,1, 83, 83,2.7,4.7,,
202601250801090803,3, 93, 93,1.9,3.1,,
202601250801090802,2, 93, 93,4.3,7.7,,
202601250801090806,6, 79, 79,12.8,23.7,,
202601250801090810,10, 86, 86,7.0,12.9,,
202601250801090805,5, 85, 85,8.2,15.2,,
202601250801090705,5,,,1.1,1.1,,
202601250801090702,2, 80, 80,1.3,3.0,,
202601250801090704,4, 86, 86,3.6,9.8,,
202601250801090701,1, 92, 92,1.7,4.2,,
202601250801090710,10, 94,102,1.1,2.1,,
202601250801090708,8, 91, 91,2.1,5.2,,
202601250801090703,3, 94, 94,3.9,10.8,,
202601250801090706,6, 97, 97,4.5,12.6,,
202601250801090707,7, 94, 94,5.5,15.5,,
202601250801090709,9, 82, 82,14.1,41.0,,
202601250801090601,1, 90, 99,1.3,2.5,,
202601250801090605,5, 91,100,1.1,1.1,,
