レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080801010501,2026.8.8,土,札幌,1札5,1,,未勝利,ダート,1700,,4,良(暫定),晴(暫定),14,10:00,牝,馬齢,３歳
2,B,3,,,,,ディペンダブル,,牝,4,7,6,21,東京,D,1600,重,3,6,１勝ｸﾗｽ・牝,37.3,差し,12,3,29,中京,D,1800,良,2,4,１勝ｸﾗｽ・牝,37.1,先行,4,3,1,中山,D,1800,稍,6,3,１勝ｸﾗｽ・牝,38.4,中団,10,12,21,中京,D,1800,稍,8,7,１勝ｸﾗｽ,37.9,後方,2,12,6,中京,D,1800,良,2,7,１勝ｸﾗｽ・牝,37.6,追込,13
3,,4,,,,,リバースザトレンド,,牝,4,9,6,6,東京,D,1600,良,4,6,１勝ｸﾗｽ・牝,37.2,差し,45,7,27,新潟,D,1800,良,4,2,１勝ｸﾗｽ,37.8,ﾏｸﾘ,15,4,13,中山,D,1800,良,10,1,１勝ｸﾗｽ*,39.6,逃げ,13,1,11,中山,D,1800,稍,1,2,未勝利・牝,38.2,先行,3,12,21,中山,D,1800,良,2,4,未勝利・牝*,38.7,差し,9
3,,5,,,,,キタノエピックアン,,牝,3,13,5,10,東京,D,2100,良,8,13,１勝ｸﾗｽ*,37.9,後方,5,4,5,中山,D,1800,不,1,2,未勝利・牝,38.9,先行,4,3,8,中山,D,1800,稍,2,2,未勝利・牝,41.4,先行,4,2,10,東京,D,1600,稍,3,6,未勝利・牝,37.7,差し,2,1,25,中山,D,1800,良,2,10,未勝利・牝,40.1,先行,4
4,,6,,,,,ガーネットテソーロ,,牝,3,41,10,26,新潟,D,1800,良,1,3,未勝利・牝*,39.9,逃げ,2,10,13,東京,D,1600,良,5,9,未勝利・牝*,39.5,中団,3,9,20,中山,T,1600,良,16,11,新馬,35.3,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,テルケンユミクイン,,牝,4,7,6,21,東京,D,1600,重,15,7,１勝ｸﾗｽ・牝,39.4,中団,4,5,23,新潟,D,1800,稍,2,9,１勝ｸﾗｽ・牝,39.0,先行,9,3,22,中山,D,1800,良,12,7,１勝ｸﾗｽ,39.5,後方,3,3,1,中山,D,1800,稍,5,8,１勝ｸﾗｽ・牝,38.7,先行,10,12,20,中京,T,2000,稍,15,10,ヤングジ･1勝,36.6,中団,2
5,,8,,,,,ミュークチェルシー,,牝,4,24,2,22,小倉,D,1700,良,11,9,１勝ｸﾗｽ,41.0,先行,3,2,1,小倉,D,1700,良,8,7,１勝ｸﾗｽ・牝,38.5,中団,10,11,23,東京,D,1600,良,8,8,１勝ｸﾗｽ・牝,37.0,中団,4,10,26,東京,D,1600,不,10,4,１勝ｸﾗｽ・牝,36.8,逃げ,15,7,12,福島,D,1700,良,1,2,未勝利・牝,39.2,先行,4
5,,9,,,,,ラヴアンドライク,,牝,4,33,12,21,中山,D,1800,重,4,3,１勝ｸﾗｽ,38.2,逃げ,4,11,23,東京,D,1600,良,4,5,１勝ｸﾗｽ・牝,36.8,先行,6,10,11,東京,D,1600,稍,7,2,１勝ｸﾗｽ・牝,39.0,先行,12,7,20,福島,D,1700,良,2,4,１勝ｸﾗｽ,37.4,逃げ,4,6,22,東京,D,1600,良,3,5,１勝ｸﾗｽ・牝,37.7,先行,5
6,,10,,,,,ルージュカルデア,,牝,3,9,6,6,東京,D,1600,良,6,11,１勝ｸﾗｽ・牝,38.0,先行,3,5,17,東京,D,1600,良,5,6,１勝ｸﾗｽ・牝*,37.4,先行,16,1,25,中山,T,1800,良,5,10,若竹賞･1勝*,35.6,中団,14,10,18,東京,T,1800,良,6,6,アイビー(L),34.1,先行,3,9,28,中山,T,1600,良,4,6,サフラン･1勝,33.9,追込,12
6,,11,,,,,カサビセンス,,牝,4,7,6,21,東京,D,1600,重,11,15,１勝ｸﾗｽ・牝,38.7,中団,6,5,9,東京,D,2100,良,8,13,１勝ｸﾗｽ,38.9,中団,7,3,21,中山,D,2400,良,10,13,１勝ｸﾗｽ,40.0,中団,7,1,31,東京,D,2100,良,6,13,１勝ｸﾗｽ,38.5,後方,9,12,3,笠松,D,1600,良,1,1,Ｂ７組,----,先行,3
7,,12,,,,,シャオシンユン,,牝,4,7,6,21,東京,D,1400,重,9,12,１勝ｸﾗｽ,35.9,中団,16,2,27,姫路,D,1800,稍,1,2,Ｃ１　,----,先行,3,2,10,姫路,D,1800,良,1,4,Ｃ１　,----,先行,3,1,20,姫路,D,1400,良,11,8,Ｃ１　,----,後方,3,12,25,園田,D,1400,不,9,4,Ｃ１　,----,中団,4
7,,13,,,,,ライヴスプーン,,牝,4,2,7,25,新潟,D,1800,稍,3,10,清津峡特･1勝,40.0,逃げ,9,5,24,東京,T,2400,良,13,15,１勝ｸﾗｽ,35.7,後方,2,5,9,新潟,D,1800,稍,6,2,１勝ｸﾗｽ・牝,42.5,逃げ,2,4,26,福島,D,1700,良,14,6,１勝ｸﾗｽ・牝,40.2,逃げ,17,12,27,中山,D,1800,稍,6,8,１勝ｸﾗｽ,39.3,逃げ,2
8,,14,,,,,サイモンセレーノ,,牝,3,4,7,11,福島,D,1700,良,1,1,未勝利・牝,37.7,先行,8,5,17,新潟,D,1800,良,2,4,未勝利・牝,39.0,差し,3,4,25,福島,D,1700,良,4,8,未勝利・牝,38.9,先行,12,2,1,東京,D,1600,良,8,11,未勝利・牝,38.5,後方,6,12,21,中山,T,1600,重,9,14,新馬,36.8,後方,初
8,,15,,,,,イージーブリージー,,牝,5,9,6,7,東京,T,1600,良,9,13,１勝ｸﾗｽ,35.5,先行,8,4,12,中山,T,1600,良,13,4,１勝ｸﾗｽ,35.8,先行,11,1,24,中山,T,1600,良,4,5,１勝ｸﾗｽ,34.9,逃げ,7,12,7,中京,T,1400,良,14,11,１勝ｸﾗｽ,34.0,後方,13,9,6,中山,T,1800,良,4,6,古作特別･1勝,33.9,先行,3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080804020510,2026.8.8,土,新潟,2新5,10,,1勝,芝,1600,A,2,良(暫定),晴(暫定),18,17:20,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,サレジオ,,牡,3,15,4,26,東京,T,1600,良,3,1,１勝ｸﾗｽ*,32.6,先行,16,1,4,中山,T,1600,良,2,2,ジュニア(L),34.4,先行,6,11,24,東京,T,1800,良,6,6,東京スポG2,33.8,先行,23,6,15,阪神,T,1800,重,1,1,新馬,34.0,逃げ,初,,,,,,,,,,,,
2,,2,,,,,エラルディーク,,牝,3,12,5,16,東京,T,1400,良,1,3,未勝利,33.6,差し,8,3,22,中山,T,2000,良,7,7,未勝利,36.8,先行,11,1,5,中山,D,1800,稍,9,7,未勝利,41.8,中団,4,12,7,中山,D,1800,良,7,3,新馬,39.7,中団,初,,,,,,,,,,,,
3,,3,,,,,ミズノミヤコ,,牝,3,2,7,28,盛岡,T,1700,稍,2,5,アンタ,----,先行,12,5,3,新潟,T,2000,稍,14,8,未勝利・牝,37.6,逃げ,2,4,19,福島,T,2000,良,15,5,未勝利,38.8,逃げ,9,2,14,東京,T,1800,良,10,6,未勝利・牝,35.7,逃げ,3,1,25,中山,T,2000,良,2,15,新馬,35.1,逃げ,初
4,,4,,,,,マツリダイコ,,牝,3,7,6,21,東京,T,1600,稍,3,4,１勝ｸﾗｽ,35.0,逃げ,8,4,26,東京,T,1600,良,4,3,１勝ｸﾗｽ*,32.7,差し,9,2,21,東京,T,1600,良,1,4,未勝利,34.0,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,5,,,,,ハナコトバ,,牝,3,2,7,26,新潟,T,2000,不,11,3,未勝利,37.2,先行,2,7,11,小倉,T,2000,良,3,3,未勝利・牝,34.9,差し,3,6,21,阪神,D,1800,重,7,4,未勝利,40.5,先行,2,6,7,阪神,T,2000,稍,4,5,未勝利,35.9,差し,2,5,23,新潟,T,2400,稍,10,6,未勝利,37.7,先行,9
5,,6,,,,,ルモンテ,,牡,3,2,7,26,新潟,T,1600,稍,6,2,未勝利,34.8,中団,7,6,7,東京,T,1600,良,2,5,未勝利,33.9,追込,4,5,10,東京,T,1600,良,4,7,未勝利,33.5,追込,6,3,29,中山,T,1800,良,8,3,未勝利,35.9,後方,4,3,1,中山,T,1600,良,5,10,未勝利,34.7,中団,初
5,,7,,,,,ヤマカンドリーミン,,牡,3,連,8,2,新潟,T,1400,良,10,17,未勝利,35.2,中団,9,5,31,東京,T,1600,良,14,12,未勝利,35.1,中団,連,5,23,東京,D,1400,重,11,6,未勝利,39.3,先行,3,5,2,新潟,T,1400,稍,8,7,未勝利,37.4,中団,初,,,,,,,,,,,,
6,,8,,,,,ミッキーコンドル,,牡,4,3,7,18,小倉,D,1700,稍,14,11,１勝ｸﾗｽ,40.0,中団,9,5,17,新潟,D,1800,良,10,3,１勝ｸﾗｽ,42.2,先行,43,7,20,函館,D,1700,良,9,1,１勝ｸﾗｽ,39.4,中団,3,6,29,函館,D,1700,良,1,2,未勝利,37.8,先行,4,5,31,京都,D,1800,良,2,7,未勝利,37.9,先行,2
6,,9,,,,,スタニングヴュー,,牝,4,11,5,23,東京,T,1600,良,9,7,１勝ｸﾗｽ,34.6,中団,4,4,25,東京,T,1600,良,1,7,１勝ｸﾗｽ,33.3,先行,2,4,12,福島,T,2000,良,5,9,１勝ｸﾗｽ・若,36.3,先行,21,11,16,福島,T,2000,良,12,9,１勝ｸﾗｽ,36.2,先行,10,9,6,中山,T,2000,良,2,5,未勝利,35.3,逃げ,2
7,,10,,,,,ガラク,,牝,4,2,7,25,新潟,T,1400,良,15,5,１勝ｸﾗｽ・牝,33.7,後方,15,4,12,中山,T,1600,良,5,3,１勝ｸﾗｽ,35.2,逃げ,4,3,15,中山,D,1200,良,5,1,１勝ｸﾗｽ・牝,37.2,中団,12,12,21,中京,D,1800,稍,7,2,１勝ｸﾗｽ,39.0,先行,4,11,23,東京,D,1600,良,5,3,１勝ｸﾗｽ・牝,37.2,逃げ,7
7,,11,,,,,スピリットサージ,,牝,4,10,6,3,船橋,D,1200,不,1,1,馬い！,----,先行,3,5,7,船橋,D,1200,良,1,2,菜の花,----,先行,6,4,1,船橋,D,1200,重,3,2,卯花月,----,先行,3,3,11,船橋,D,1200,良,1,2,サラ系,----,先行,4,2,10,船橋,D,1200,良,4,1,サラ系,----,差し,3
8,,12,,,,,クリスタルタワー,,牝,3,6,6,27,小倉,T,2000,稍,15,11,未勝利,39.0,先行,連,6,21,阪神,T,1600,稍,9,13,未勝利・牝,35.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,13,,,,,クリールスル,,牝,4,2,7,25,新潟,T,1400,良,9,8,１勝ｸﾗｽ・牝,34.6,先行,46,9,6,札幌,T,1500,良,3,3,１勝ｸﾗｽ,35.6,差し,3,8,17,札幌,T,1500,稍,3,5,１勝ｸﾗｽ・牝,35.4,先行,9,6,14,東京,T,1400,良,3,10,１勝ｸﾗｽ,34.1,差し,3,5,24,新潟,T,1400,良,1,8,未勝利,35.7,差し,10
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080804020511,2026.8.8,土,新潟,2新5,11,,1勝,芝,1000,A,0,良(暫定),晴(暫定),18,17:50,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ブラヴィーノ,,牡,7,3,7,19,函館,T,1200,重,12,14,１勝ｸﾗｽ,35.5,後方,2,7,5,函館,T,1200,良,9,9,１勝ｸﾗｽ,34.7,後方,10,4,26,福島,T,1200,良,13,15,１勝ｸﾗｽ,34.3,中団,8,2,28,小倉,T,1200,稍,16,18,１勝ｸﾗｽ,34.9,後方,2,2,14,小倉,T,1200,良,16,18,１勝ｸﾗｽ,35.5,後方,13
1,B,2,,,,,オタルイーグル,,牡,3,11,5,23,新潟,T,1000,稍,14,2,はやぶさ･1勝,34.8,先行,2,5,10,新潟,T,1000,良,1,5,未勝利,33.5,先行,12,2,14,小倉,T,1200,良,4,8,未勝利,36.0,逃げ,3,1,22,姫路,D,1500,良,7,2,書写山,----,先行,8,11,29,京都,D,1400,良,13,9,未勝利*,40.2,逃げ,2
2,,3,,,,,サツキレジーナ,,牝,4,6,6,27,函館,D,1000,重,7,8,１勝ｸﾗｽ,35.1,中団,19,2,15,小倉,D,1000,稍,7,5,１勝ｸﾗｽ,35.5,中団,2,2,1,小倉,D,1000,良,8,4,１勝ｸﾗｽ,36.6,先行,21,9,6,札幌,D,1000,良,1,3,未勝利,35.7,逃げ,2,8,23,札幌,D,1000,重,3,5,未勝利・牝,34.8,差し,2
2,,4,,,,,ビスケット,,牝,6,12,5,17,新潟,T,1000,良,13,15,飛竜特別･1勝,33.6,逃げ,4,4,18,福島,D,1150,良,15,15,１勝ｸﾗｽ・牝,40.0,中団,11,2,1,小倉,T,1200,良,15,16,１勝ｸﾗｽ,35.1,中団,11,11,16,福島,T,1200,良,16,15,１勝ｸﾗｽ,37.8,先行,4,10,19,新潟,T,1200,稍,17,18,１勝ｸﾗｽ,36.4,先行,8
3,,5,,,,,カイショー,,牝,3,2,7,25,札幌,T,1200,良,7,2,１勝ｸﾗｽ,34.7,中団,6,6,13,函館,T,1200,稍,3,1,１勝ｸﾗｽ,34.3,逃げ,18,2,8,小倉,T,1200,良,4,1,かささぎ･1勝,35.3,差し,2,1,24,小倉,T,1200,良,2,2,萌黄賞･1勝*,34.4,先行,7,12,6,阪神,T,1200,良,3,3,さざんか･1勝,33.9,先行,9
3,,6,,,,,ミルトメロディー,,牝,3,4,7,12,函館,T,1200,重,1,5,未勝利,35.8,先行,3,6,20,函館,T,1200,良,4,6,未勝利,35.5,先行,連,6,14,函館,T,1200,良,5,6,未勝利,34.8,先行,4,5,16,新潟,T,1000,良,3,5,未勝利,33.5,先行,連,5,10,新潟,T,1000,良,5,14,未勝利,33.6,中団,18
4,,7,,,,,ベルタソ,,牝,6,12,5,17,新潟,T,1000,良,4,7,飛竜特別･1勝,32.6,先行,2,5,2,新潟,T,1000,稍,2,2,１勝ｸﾗｽ,33.7,差し,9,2,28,小倉,T,1200,稍,9,8,１勝ｸﾗｽ,35.3,先行,2,2,14,小倉,T,1200,良,2,12,１勝ｸﾗｽ,34.8,先行,9,12,17,笠松,D,1400,稍,4,2,馬籠宿,----,先行,5
4,B,8,,,,,レモンバーム,,牝,4,連,8,1,新潟,T,1200,良,16,3,１勝ｸﾗｽ,35.0,中団,10,5,24,京都,T,1400,良,9,9,１勝ｸﾗｽ,35.1,先行,4,4,25,福島,T,1800,良,7,4,１勝ｸﾗｽ・牝,37.4,逃げ,4,3,28,中京,T,1600,良,3,5,１勝ｸﾗｽ・牝,34.3,逃げ,11,1,11,中山,T,1600,良,6,9,１勝ｸﾗｽ,36.4,逃げ,2
5,,9,,,,,ファンシーフリル,,牝,3,23,3,1,小倉,D,1000,稍,1,1,未勝利,35.4,逃げ,連,2,21,小倉,D,1000,良,2,1,未勝利,36.4,先行,2,2,7,小倉,D,1000,良,2,1,未勝利,36.6,先行,連,1,31,小倉,D,1000,良,2,2,未勝利,36.2,逃げ,10,11,24,福島,D,1150,良,2,3,未勝利*,37.6,先行,連
5,,10,,,,,パーティーガール,,牝,4,5,7,5,函館,D,1000,良,6,9,１勝ｸﾗｽ,35.8,中団,2,6,21,函館,D,1700,良,10,12,１勝ｸﾗｽ,37.8,後方,連,6,14,函館,D,1000,良,10,12,１勝ｸﾗｽ・牝,35.8,後方,4,5,16,新潟,D,1200,良,11,11,１勝ｸﾗｽ・牝,39.7,中団,12,2,21,東京,D,1400,良,15,10,１勝ｸﾗｽ,39.2,中団,7
6,,11,,,,,ダイイズキャスト,,牡,3,7,6,24,門別,D,1200,良,1,2,アルキ,----,先行,6,5,10,京都,D,1200,良,6,5,未勝利,37.5,中団,3,4,19,福島,D,1150,良,3,3,未勝利,37.1,差し,9,2,15,京都,D,1400,良,8,4,未勝利,39.1,中団,3,1,24,京都,D,1800,良,8,4,新馬,38.8,逃げ,初
6,,12,,,,,ジュエルドレーサー,,牡,5,48,9,9,笠松,D,1400,良,1,1,ひこう,----,先行,4,8,11,笠松,D,1400,不,1,1,Ｃ１３,----,先行,5,7,8,名古,D,1400,良,7,1,Ｃ１７,----,先行,4,6,10,笠松,D,1400,不,2,2,純烈・,----,先行,連,5,29,笠松,D,1400,良,消,--,イレコ,----,,3
7,,13,,,,,ブライティアブーケ,,牝,4,3,7,18,福島,T,1200,良,2,6,１勝ｸﾗｽ,34.9,先行,14,4,12,福島,D,1700,良,7,11,１勝ｸﾗｽ・牝,39.0,中団,9,2,8,小倉,D,1700,良,9,8,１勝ｸﾗｽ・牝,38.3,後方,連,1,31,小倉,T,1200,良,13,11,１勝ｸﾗｽ,35.3,先行,11,11,16,福島,T,1200,良,12,11,１勝ｸﾗｽ,36.5,先行,6
7,,14,,,,,シャンクス,,セ,4,2,7,26,新潟,T,1000,不,3,6,１勝ｸﾗｽ,33.6,追込,23,2,14,東京,T,1600,良,9,3,１勝ｸﾗｽ,34.1,後方,10,12,6,中京,T,1600,良,6,3,１勝ｸﾗｽ,33.8,中団,4,11,8,東京,T,1600,良,3,3,１勝ｸﾗｽ,32.9,追込,11,8,23,新潟,T,1800,良,4,1,１勝ｸﾗｽ,33.9,差し,3
7,,15,,,,,セイラダンサー,,牝,4,10,5,31,東京,D,1400,良,16,10,１勝ｸﾗｽ,44.3,先行,32,10,21,金沢,D,1500,良,1,1,ＹＪＳ,----,逃げ,2,10,6,金沢,D,1500,稍,2,1,サラ系,----,逃げ,2,9,20,金沢,D,1500,良,1,1,多留見,----,逃げ,2,9,8,金沢,D,1400,不,2,1,サラ系,----,逃げ,4
8,,16,,,,,フェリスチカ,,牝,4,8,6,13,東京,T,1400,良,15,18,１勝ｸﾗｽ,35.5,先行,5,5,10,新潟,D,1200,良,15,15,１勝ｸﾗｽ・若,39.2,後方,8,3,15,中山,D,1200,良,15,15,１勝ｸﾗｽ・牝,37.5,後方,13,12,15,金沢,D,1500,不,1,2,箱乃な,----,逃げ,2,12,1,金沢,D,1500,稍,1,2,サラ系,----,逃げ,6
8,B,17,,,,,メテオロイド,,牡,3,連,8,2,中京,D,1200,良,14,4,未勝利,39.6,中団,3,7,11,小倉,T,1200,良,3,3,未勝利,35.3,逃げ,2,6,28,小倉,T,1200,良,14,6,未勝利,36.1,中団,36,10,18,新潟,T,1200,良,4,1,未勝利*,35.6,逃げ,3,9,27,阪神,T,1200,良,4,4,未勝利*,35.8,逃げ,7
8,B,18,,,,,リオクリスハーレー,,牝,3,2,7,25,新潟,T,1000,良,1,4,未勝利,32.8,差し,11,5,9,東京,T,1400,良,7,11,未勝利,35.2,先行,6,3,29,中山,D,1200,稍,7,6,未勝利,38.5,先行,9,1,25,中山,D,1200,良,13,9,未勝利,41.1,逃げ,4,12,27,中山,D,1200,稍,12,5,未勝利・牝*,37.8,後方,19
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080804020512,2026.8.8,土,新潟,2新5,12,,未勝利,芝,2000,A,4,良(暫定),晴(暫定),18,18:20,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,エーデルクラフト,,牡,3,2,7,26,新潟,D,1800,不,13,5,未勝利,40.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,B,2,,,,,ラクシオンデクラ,,牡,3,3,7,19,福島,T,1800,良,3,11,未勝利,35.7,差し,12,4,25,福島,D,1700,良,10,13,未勝利,39.6,後方,7,3,7,中山,T,2200,稍,13,11,未勝利,36.8,後方,10,12,27,中山,T,2000,良,8,18,未勝利*,36.4,後方,11,10,13,東京,T,1800,良,13,11,新馬,34.5,後方,初
2,,3,,,,,マイネルリーヒム,,牡,3,3,7,18,福島,T,2000,良,2,11,未勝利,36.3,先行,11,5,2,新潟,T,2200,稍,9,4,未勝利,37.2,先行,3,4,11,福島,T,2000,良,5,4,未勝利,36.0,先行,4,3,15,中山,T,2000,良,4,4,未勝利,36.1,逃げ,4,2,14,京都,T,1800,良,4,9,未勝利,36.4,逃げ,6
2,,4,,,,,リベルタアーラ,,牝,3,14,5,3,新潟,T,2000,稍,10,14,未勝利・牝,36.1,後方,8,3,8,中山,D,1800,稍,14,13,未勝利・牝,42.7,後方,11,12,20,中山,T,1800,良,8,10,新馬・牝,35.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
3,B,5,,,,,ローレルエース,,牡,3,17,4,11,福島,T,2600,良,9,11,未勝利,37.1,先行,5,3,7,中山,T,2200,稍,9,17,未勝利,36.9,中団,20,10,19,東京,T,1800,良,13,16,新馬,34.5,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,コンフィグシス,,牝,3,4,7,14,盛岡,T,1700,稍,4,5,アンバ,----,先行,4,6,13,東京,T,2400,稍,15,13,未勝利,35.5,後方,4,5,16,東京,T,2000,良,6,7,未勝利・牝,33.9,中団,3,4,25,福島,T,2000,良,6,7,未勝利,35.7,後方,7,3,7,中山,T,2000,稍,7,10,未勝利・牝,36.1,中団,初
4,B,7,,,,,フォーエバーラブ,,牡,3,2,7,26,新潟,T,2000,不,5,8,未勝利,36.2,中団,8,5,31,東京,T,1600,良,13,7,未勝利,34.4,後方,3,5,10,東京,T,2000,良,6,9,未勝利,34.3,先行,2,4,26,福島,T,1800,良,5,13,未勝利,34.8,中団,8,2,28,中山,D,1800,重,11,11,未勝利,42.1,中団,2
4,,8,,,,,ブラッキッシュ,,牡,3,15,4,26,東京,T,1800,良,3,2,未勝利,34.0,差し,19,12,13,中山,T,1800,良,2,1,新馬,34.3,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,ファインブライト,,牡,3,3,7,18,函館,T,1800,良,10,11,未勝利,37.0,中団,4,6,21,東京,D,1600,不,11,9,未勝利,37.8,後方,4,5,24,東京,T,1800,良,6,6,未勝利,34.4,後方,3,5,3,新潟,T,1800,良,8,8,未勝利,34.0,後方,4,4,5,中山,T,2000,重,5,11,未勝利,36.0,中団,10
5,B,10,,,,,デリシューズマン,,セ,3,8,6,13,函館,T,2600,稍,12,10,未勝利,37.4,後方,2,5,30,東京,T,2000,良,12,13,未勝利,33.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,11,,,,,スカーレットジーン,,牝,3,12,5,17,新潟,T,2000,良,9,12,未勝利・若,36.9,中団,4,4,18,福島,T,2000,良,9,16,未勝利・牝,35.8,後方,9,2,14,東京,T,1800,良,9,16,未勝利・牝,34.8,中団,9,12,14,中山,T,2000,稍,17,18,未勝利*,38.3,後方,10,10,4,東京,T,1800,良,14,12,新馬,34.7,後方,初
6,,12,,,,,ヤマニンリンキング,,牡,3,4,7,12,福島,T,2000,稍,11,4,未勝利,36.7,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,ディエスルージュ,,牝,3,24,2,22,小倉,T,2000,良,13,9,未勝利,40.0,中団,3,1,31,京都,T,2000,良,4,6,新馬,35.4,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,オーブレーヌ,,牝,3,4,7,12,福島,T,2000,稍,4,8,未勝利,36.2,差し,9,5,9,新潟,T,2000,良,8,8,未勝利,35.9,中団,9,3,7,中山,T,2000,稍,6,11,未勝利・牝,35.7,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,ジェイエルグリーン,,牝,3,3,7,19,福島,T,2000,良,6,13,未勝利・牝,36.3,中団,10,5,10,東京,D,1600,良,10,7,未勝利・牝,39.2,先行,連,5,2,東京,D,1400,重,10,7,未勝利・牝,39.5,先行,5,3,28,中山,D,1200,重,8,8,未勝利・牝,37.1,後方,4,2,28,中山,D,1800,重,5,7,未勝利,40.9,先行,5
8,,16,,,,,ポポラヴィスタ,,牝,3,4,7,11,福島,T,1800,良,3,5,未勝利,35.5,逃げ,2,6,27,福島,T,1800,良,2,11,未勝利・牝,35.3,逃げ,19,2,14,小倉,D,1000,良,11,11,未勝利,37.4,中団,2,2,1,小倉,T,2000,良,18,16,未勝利,38.7,中団,4,1,5,中山,T,2000,良,15,17,未勝利,37.6,逃げ,11
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080807020501,2026.8.8,土,中京,2名5,1,,未勝利,芝,1600,A,3,良(暫定),晴(暫定),16,09:50,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,メイショウジェード,,牡,2,3,7,19,小倉,T,1800,良,2,5,新馬,35.4,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
