レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041803010301,2026.4.18,土,福島,1福3,1,,未勝利,ダート,1150,,2,良(暫定),晴(暫定),16,09:45,,馬齢,３歳
3,,3,,,,,サヴァビアン,,牡,8,4,3,22,阪神,T,1600,良,8,8,皆生特別･2勝,35.1,後方,8,1,24,京都,T,1400,良,8,10,２勝ｸﾗｽ,34.0,後方,連,1,17,京都,T,1600,良,15,18,２勝ｸﾗｽ,34.9,後方,4,12,21,中山,T,1600,重,13,15,２勝ｸﾗｽ,36.0,後方,2,12,7,阪神,T,1800,良,7,8,２勝ｸﾗｽ,35.3,先行,4
4,,4,,,,,サーナーティオン,,牡,5,14,1,10,京都,T,1400,良,1,2,１勝ｸﾗｽ,34.4,先行,9,11,9,京都,T,1400,重,6,9,１勝ｸﾗｽ,35.1,中団,3,10,18,京都,T,1400,良,6,1,１勝ｸﾗｽ,33.1,後方,5,9,13,阪神,T,1400,良,4,4,１勝ｸﾗｽ,34.8,差し,55,8,25,中京,T,1400,良,1,2,未勝利,34.3,逃げ,3
5,,5,,,,,モズアンタレス,,牝,6,19,12,7,阪神,T,1400,良,14,8,２勝ｸﾗｽ,35.3,中団,3,11,16,京都,T,1400,良,6,13,２勝ｸﾗｽ,34.0,中団,2,11,2,京都,T,1400,良,5,11,２勝ｸﾗｽ,33.4,先行,22,5,31,京都,T,1400,良,8,4,２勝ｸﾗｽ,35.2,中団,2,5,17,京都,T,1200,不,5,5,２勝ｸﾗｽ,33.6,後方,4
6,,6,,,,,アジュマン,,牡,4,3,3,28,阪神,T,1400,良,2,4,仲春特Ｈ･2勝,33.6,差し,5,2,22,阪神,T,1600,良,6,8,天神橋Ｈ･2勝,33.5,中団,11,12,7,阪神,T,1400,良,17,7,２勝ｸﾗｽ,37.3,先行,4,11,8,福島,T,1200,良,11,6,飯坂温泉･2勝,35.2,中団,18,7,6,函館,T,1200,稍,1,1,１勝ｸﾗｽ,34.9,逃げ,連
7,,7,,,,,ガンマジーティーピ,,牡,4,4,3,21,中京,T,1400,良,3,6,岡崎特別･2勝,34.4,追込,13,12,20,中京,T,1400,稍,1,2,１勝ｸﾗｽ,34.7,差し,2,12,7,中京,T,1400,良,3,6,１勝ｸﾗｽ,34.0,差し,7,10,19,京都,D,1200,良,7,4,１勝ｸﾗｽ,36.1,後方,5,9,15,阪神,D,1400,良,11,8,１勝ｸﾗｽ,36.9,後方,14
8,,8,,,,,サダメ,,牝,5,3,3,28,阪神,T,1400,良,5,5,仲春特Ｈ･2勝,35.0,先行,4,2,28,阪神,T,1400,良,9,10,２勝ｸﾗｽ,34.1,後方,8,1,4,京都,T,1400,良,10,5,２勝ｸﾗｽ,33.3,後方,2,12,21,中京,T,1400,稍,15,3,尾張特Ｈ･2勝,34.8,後方,2,12,7,阪神,T,1400,良,6,3,２勝ｸﾗｽ,34.3,後方,26
8,,9,,,,,ハピアーザンエバー,,牡,5,3,3,28,阪神,T,1400,良,8,10,仲春特Ｈ･2勝,34.6,中団,14,12,20,阪神,T,1200,良,13,12,２勝ｸﾗｽ,33.8,後方,5,11,15,京都,D,1200,良,15,12,深草特別･2勝,39.1,先行,8,9,21,阪神,T,1200,良,9,9,北摂特別･2勝,34.9,先行,20,5,4,新潟,T,1000,良,8,11,邁進特別･2勝,34.0,後方,9
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041809020711,2026.4.18,土,阪神,2阪7,11,アンタレスＳ,Ｇ３,ダート,1800,,4,稍(暫定),曇(暫定),16,15:25,,別定,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ブライアンセンス,,牡,6,8,2,22,東京,D,1600,良,4,10,フェブラG1,35.6,差し,4,1,25,京都,D,1800,良,4,2,プロキオG2,36.4,差し,6,12,14,中山,D,1800,稍,1,2,師走ＳＨ(L),37.3,先行,5,11,9,京都,D,1800,不,6,9,みやこＳG3,37.0,先行,6,9,27,阪神,D,2000,良,5,7,シリウスＨG3,36.9,中団,7
1,,2,,,,,モックモック,,牡,6,4,3,22,阪神,D,1800,良,3,3,レグルス,36.6,差し,10,1,12,京都,D,1800,良,1,3,雅ＳＨ･3勝,36.0,差し,7,11,23,京都,D,1800,良,1,2,２勝ｸﾗｽ,35.8,先行,7,10,4,京都,D,1800,不,2,2,２勝ｸﾗｽ,36.1,差し,4,9,6,阪神,D,1800,稍,2,5,出石特別･2勝,36.9,先行,6
2,,3,,,,,タガノバビロン,,牡,4,4,3,22,阪神,D,1800,良,2,2,レグルス,36.1,差し,13,12,21,阪神,D,1800,重,4,1,ベテルギ(L),36.3,差し,10,10,11,京都,D,1900,良,1,1,御陵ＳＨ･3勝,36.8,差し,9,8,10,中京,D,1800,良,1,1,揖斐川特･2勝,37.0,先行,7,6,21,阪神,D,1800,良,1,2,１勝ｸﾗｽ,37.1,差し,3
2,,4,,,,,ムルソー,,牡,5,7,2,28,阪神,D,2000,良,2,1,仁川ＳＨ(L),37.9,先行,14,11,22,京都,D,1900,良,1,1,シトリン,37.5,逃げ,9,9,20,中山,D,1800,重,1,1,バーレー,37.5,先行,28,3,9,中山,D,1800,重,4,1,総武Ｓ,38.6,先行,13,12,8,京都,D,1900,良,1,1,ブエナビ･3勝,36.7,先行,13
3,,5,,,,,ハグ,,牡,4,6,3,8,中山,D,1800,稍,10,8,総武Ｓ,39.0,中団,5,2,1,小倉,D,1700,良,10,6,門司Ｓ,38.0,先行,10,11,22,京都,D,1900,良,11,6,シトリン,39.5,先行,7,10,8,大井,D,2000,良,4,7,ＪＤクG1,----,差し,5,9,2,盛岡,D,2000,不,2,4,不来方G2,----,先行,3
3,,6,,,,,ルシュヴァルドール,,牡,5,4,3,22,阪神,D,1800,良,15,1,レグルス,38.5,先行,8,1,25,京都,D,1800,良,3,8,プロキオG2,36.5,先行,5,12,21,阪神,D,1800,重,1,8,ベテルギ(L),36.1,先行,8,10,26,京都,D,1800,重,14,3,カノープＨ,51.1,後方,18,6,22,阪神,D,1800,良,1,2,姫路Ｓ･3勝,37.3,先行,3
4,,7,,,,,ペイシャエス,,牡,7,3,3,29,中山,D,1800,稍,8,4,マーチＳＨG3,37.5,中団,4,2,28,阪神,D,2000,良,6,8,仁川ＳＨ(L),37.5,後方,5,1,25,京都,D,1800,良,8,12,プロキオG2,36.5,後方,24,8,9,札幌,D,1700,稍,5,7,エルムＳG3,36.3,後方,19,3,30,中山,D,1800,稍,9,3,マーチＳＨG3,39.0,先行,5
4,B,8,,,,,サンデーファンデー,,牡,6,3,3,29,中山,D,1800,稍,1,8,マーチＳＨG3,36.8,先行,9,1,25,京都,D,1800,良,2,11,プロキオG2,36.9,先行,11,11,9,京都,D,1800,不,止,13,みやこＳG3,----,,10,8,30,中京,D,1800,良,3,7,名古屋城Ｈ,38.2,先行,4,8,3,中京,D,1800,良,11,4,名鉄杯(L),39.5,先行,7
5,,9,,,,,ピカピカサンダー,,牡,4,10,2,7,京都,D,1900,良,13,5,アルデバ,39.6,先行,16,10,18,東京,D,2100,良,1,1,伊勢佐木･3勝,36.4,先行,9,8,16,新潟,D,1800,良,1,1,瀬波温泉･2勝,37.1,逃げ,14,5,11,東京,D,2100,稍,1,4,１勝ｸﾗｽ*,36.6,先行,20,12,21,中山,D,1800,良,1,3,未勝利*,37.9,逃げ,4
5,,10,,,,,ジェイパームス,,セ,6,12,1,25,京都,D,1800,良,7,3,プロキオG2,36.3,中団,12,11,1,東京,D,1600,重,1,8,ペルセウＨ,34.8,差し,4,10,5,東京,T,1800,良,6,10,毎日王冠G2,33.6,中団,39,1,5,中山,T,2000,良,14,11,中山金杯ＨG3,35.9,中団,4,12,7,中京,T,2000,良,8,8,中日新聞ＨG3,35.8,中団,7
6,,11,,,,,ハピ,,牡,7,3,3,29,中山,D,1800,稍,消,--,マーチＳＨG3,----,,4,2,28,阪神,D,2000,良,10,4,仁川ＳＨ(L),37.7,後方,5,1,25,京都,D,1800,良,6,9,プロキオG2,35.9,後方,5,12,21,阪神,D,1800,重,6,3,ベテルギ(L),35.9,後方,10,10,12,京都,D,1800,良,1,5,太秦Ｓ,35.6,差し,6
6,,12,,,,,サイモンザナドゥ,,牡,6,8,2,22,東京,D,1600,良,15,12,フェブラG1,37.8,中団,4,1,25,京都,D,1800,良,9,4,プロキオG2,37.3,中団,11,11,9,京都,D,1800,不,2,7,みやこＳG3,35.7,先行,6,9,27,阪神,D,2000,良,2,9,シリウスＨG3,36.7,差し,13,6,28,小倉,D,1700,良,1,1,博多Ｓ･3勝,36.8,先行,6
7,,13,,,,,メイショウズイウン,,牡,4,4,3,22,阪神,D,1800,良,6,9,レグルス,36.6,中団,13,12,20,中京,D,1800,稍,1,1,尾頭橋Ｓ･3勝,36.7,差し,5,11,16,京都,D,1800,良,3,4,天橋立Ｈ･3勝,37.2,差し,5,10,11,京都,D,1900,良,4,2,御陵ＳＨ･3勝,37.5,先行,6,9,2,盛岡,D,2000,不,3,2,不来方G2,----,先行,8
7,,14,,,,,シュラザック,,牡,4,4,3,22,阪神,D,1800,良,10,12,レグルス,36.9,中団,25,9,28,阪神,D,1800,良,1,1,堺Ｓ･3勝,37.0,先行,4,8,31,新潟,D,1800,良,1,3,両津湾特･2勝,36.5,先行,16,5,10,東京,D,1600,重,6,7,青竜Ｓ,35.6,中団,6,3,29,中山,D,1800,稍,5,9,伏竜Ｓ,37.2,後方,8
8,,15,,,,,ロードラビリンス,,牡,4,4,3,22,阪神,D,1800,良,9,8,レグルス,37.5,逃げ,13,12,21,阪神,D,1800,重,7,7,ベテルギ(L),36.4,中団,3,11,30,京都,D,1800,良,1,5,花園Ｓ･3勝,37.1,差し,13,9,2,盛岡,D,2000,不,4,5,不来方G2,----,差し,3,8,10,新潟,D,1800,不,10,3,レパードG3,37.9,中団,9
8,,16,,,,,ジューンアヲニヨシ,,牡,6,7,2,28,阪神,D,2000,良,1,7,仁川ＳＨ(L),37.7,先行,3,2,7,京都,D,1900,良,14,7,アルデバ,40.2,先行,11,11,22,京都,D,1900,良,9,2,シトリン,38.8,先行,4,10,26,京都,D,1800,重,2,2,カノープＨ,36.7,先行,4,9,27,阪神,D,2000,良,3,4,シリウスＨG3,37.2,先行,18
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041809020712,2026.4.18,土,阪神,2阪7,12,,1勝,ダート,1200,,2,稍(暫定),曇(暫定),16,16:10,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,ジョードリウム,,牡,4,3,3,28,中京,D,1400,稍,14,7,１勝ｸﾗｽ,38.1,中団,8,2,1,京都,D,1400,良,10,8,１勝ｸﾗｽ,39.9,逃げ,2,1,17,京都,D,1800,良,7,6,１勝ｸﾗｽ,39.6,中団,2,1,5,京都,D,1800,良,14,8,１勝ｸﾗｽ,42.4,先行,17,9,7,札幌,D,1700,稍,5,1,１勝ｸﾗｽ,39.9,先行,2
2,,2,,,,,サンライズジュピタ,,牡,4,2,4,4,阪神,D,1200,稍,12,9,１勝ｸﾗｽ,37.1,後方,13,1,4,京都,D,1200,良,6,10,１勝ｸﾗｽ,36.4,中団,2,12,20,阪神,D,1200,良,9,9,１勝ｸﾗｽ,36.6,後方,9,10,18,新潟,D,1200,良,8,4,１勝ｸﾗｽ・若,37.8,中団,4,9,20,阪神,D,1400,良,7,12,１勝ｸﾗｽ,39.1,先行,2
2,,3,,,,,リトムテール,,牝,4,12,1,24,京都,D,1400,良,9,13,１勝ｸﾗｽ・牝,37.5,中団,22,8,27,門別,D,1200,良,1,1,静内ロ,----,差し,3,7,31,門別,D,1200,稍,2,1,優駿の,----,先行,3,7,16,門別,D,1200,稍,2,2,リアト,----,先行,3,6,25,門別,D,1200,良,1,2,ひだか,----,差し,2
3,B,4,,,,,フェゲフォイア,,牡,6,4,3,22,中京,D,1200,良,9,10,１勝ｸﾗｽ,36.8,後方,8,1,25,京都,D,1200,良,10,5,１勝ｸﾗｽ,36.8,中団,2,1,10,京都,D,1200,良,3,12,１勝ｸﾗｽ,36.2,差し,8,11,16,京都,D,1200,良,7,12,１勝ｸﾗｽ,36.1,後方,6,10,8,園田,D,1400,稍,7,8,猪名川,----,先行,18
3,,5,,,,,デュアルロール,,牝,4,21,11,23,京都,D,1400,良,14,16,１勝ｸﾗｽ,39.0,中団,4,10,26,京都,D,1400,重,11,10,１勝ｸﾗｽ,38.4,中団,2,10,13,京都,D,1400,良,13,7,１勝ｸﾗｽ・牝,39.0,後方,31,3,9,阪神,D,1400,良,9,6,１勝ｸﾗｽ・牝*,38.6,後方,15,11,23,京都,D,1400,良,1,2,未勝利・牝*,38.2,差し,4
4,,6,,,,,ハウリングウィンド,,牡,4,4,3,21,中京,D,1400,良,6,4,１勝ｸﾗｽ,37.0,中団,連,3,14,阪神,D,1400,良,3,6,１勝ｸﾗｽ,36.6,先行,3,2,21,阪神,D,1400,良,3,9,１勝ｸﾗｽ,37.0,差し,10,12,13,中京,D,1400,良,10,7,１勝ｸﾗｽ,38.0,先行,7,10,26,東京,D,1600,不,9,10,１勝ｸﾗｽ,36.7,逃げ,11
4,,7,,,,,ジュンライトニング,,牡,4,5,3,15,阪神,T,1600,良,8,12,１勝ｸﾗｽ,34.4,後方,2,3,1,阪神,T,1800,良,11,6,１勝ｸﾗｽ,34.9,中団,2,2,14,京都,D,1400,稍,3,13,１勝ｸﾗｽ,37.1,追込,2,1,31,京都,T,1600,良,14,10,１勝ｸﾗｽ,34.3,後方,12,11,8,東京,T,1600,良,13,9,１勝ｸﾗｽ,35.2,先行,8
5,,8,,,,,メイショウハッブル,,牡,5,2,4,4,阪神,D,1200,稍,4,13,１勝ｸﾗｽ,36.2,追込,2,3,21,阪神,D,1200,良,13,9,１勝ｸﾗｽ,37.1,中団,8,1,25,京都,D,1200,良,9,4,１勝ｸﾗｽ,36.5,後方,2,1,10,京都,D,1200,良,2,14,１勝ｸﾗｽ,36.6,先行,9,11,8,福島,D,1150,良,9,14,１勝ｸﾗｽ,37.2,中団,10
5,,9,,,,,フェアリーメドウ,,牝,4,7,2,28,小倉,D,1000,不,7,9,１勝ｸﾗｽ,35.8,先行,42,5,10,京都,D,1200,重,9,12,１勝ｸﾗｽ*,36.7,先行,7,3,23,阪神,T,1200,良,11,13,１勝ｸﾗｽ*,34.5,後方,7,2,1,小倉,D,1000,良,1,5,未勝利,36.4,先行,10,11,23,京都,D,1400,良,4,10,未勝利・牝*,39.6,先行,3
6,,10,,,,,ミヤジマナ,,牝,4,7,2,28,阪神,D,1400,良,5,4,１勝ｸﾗｽ,37.1,先行,2,2,14,京都,D,1400,稍,6,5,１勝ｸﾗｽ,38.5,先行,3,1,24,京都,D,1400,良,7,3,１勝ｸﾗｽ・牝,37.5,中団,38,5,4,京都,D,1400,良,10,1,１勝ｸﾗｽ*,38.0,先行,3,4,13,阪神,D,1400,良,1,4,未勝利・牝,37.2,先行,2
6,,11,,,,,ニホンピロカラット,,牡,5,21,11,23,京都,D,1400,良,11,2,１勝ｸﾗｽ,38.1,先行,25,5,31,京都,D,1400,良,2,1,１勝ｸﾗｽ,37.4,差し,4,5,3,京都,D,1200,重,2,1,１勝ｸﾗｽ,35.8,先行,2,4,19,阪神,D,1400,良,2,2,１勝ｸﾗｽ,38.7,先行,17,12,22,京都,D,1200,良,11,3,１勝ｸﾗｽ,38.7,先行,14
7,B,12,,,,,ロードヴァルカン,,牡,4,4,3,21,阪神,D,1200,良,4,1,１勝ｸﾗｽ,36.7,先行,8,1,25,京都,D,1200,良,2,1,１勝ｸﾗｽ,36.4,逃げ,3,1,4,京都,D,1200,良,2,1,１勝ｸﾗｽ,35.9,先行,8,11,8,福島,D,1150,良,5,1,１勝ｸﾗｽ,37.2,中団,4,10,13,京都,D,1200,良,2,4,１勝ｸﾗｽ,36.1,先行,2
7,,13,,,,,サンライズブレイク,,牡,4,4,3,22,中京,D,1200,良,5,3,１勝ｸﾗｽ,36.7,中団,2,3,7,阪神,D,1200,稍,2,3,１勝ｸﾗｽ,36.2,差し,3,2,14,京都,D,1200,稍,2,3,１勝ｸﾗｽ,35.8,追込,16,10,25,新潟,D,1200,良,6,4,１勝ｸﾗｽ,36.9,先行,2,10,11,京都,D,1400,良,10,10,１勝ｸﾗｽ,37.7,中団,9
8,,14,,,,,インディゴアスール,,牡,4,4,3,21,阪神,D,1200,良,8,2,１勝ｸﾗｽ,36.9,中団,2,3,7,阪神,D,1200,稍,3,2,１勝ｸﾗｽ,37.6,逃げ,3,2,14,京都,D,1200,稍,3,5,１勝ｸﾗｽ,37.0,先行,6,1,4,京都,D,1200,良,9,11,１勝ｸﾗｽ,35.7,後方,3,12,14,中京,D,1200,稍,3,7,１勝ｸﾗｽ,37.2,先行,16
8,B,15,,,,,カネコメファミリー,,牝,5,2,4,4,阪神,D,1200,稍,8,4,１勝ｸﾗｽ,37.3,逃げ,45,5,25,新潟,D,1200,稍,3,1,１勝ｸﾗｽ・牝,37.6,逃げ,3,5,3,京都,D,1200,重,4,2,１勝ｸﾗｽ,36.5,先行,6,3,22,中京,D,1200,良,2,8,１勝ｸﾗｽ,36.6,逃げ,2,3,8,阪神,D,1200,良,4,11,１勝ｸﾗｽ,38.1,逃げ,8
