レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061402010201,2026.6.14,日,函館,1函2,1,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,09:50,,馬齢,３歳
4,,5,,,,,エポックヴィーナス,,牝,5,4,5,17,京都,T,1600,良,6,2,錦ＳＨ･3勝,32.4,後方,5,4,11,阪神,T,1600,良,7,10,阪神牝馬G2,33.2,後方,2,3,28,中京,T,1600,良,7,9,マレーシ･3勝,33.6,後方,13,12,28,中山,T,1600,良,9,9,ファイＨ･3勝,33.8,後方,7,11,8,京都,T,1600,良,3,9,清水Ｓ･3勝,33.9,差し,4
4,,6,,,,,ウォーターガーベラ,,牝,4,11,3,28,中京,T,1600,良,8,5,マレーシ･3勝,34.4,中団,3,3,8,阪神,T,1600,良,6,5,岸和田Ｓ･3勝,33.8,中団,4,2,10,京都,T,1600,良,6,3,石清水Ｓ･3勝,34.6,中団,14,11,1,東京,T,1600,良,7,8,紅葉Ｓ･3勝,32.9,中団,3,10,12,京都,T,1600,良,3,2,三年坂Ｈ･3勝,33.2,追込,26
5,,7,,,,,ケーブパール,,牝,5,14,3,8,阪神,T,1600,良,8,6,岸和田Ｓ･3勝,33.7,後方,6,1,25,京都,T,1400,良,10,3,山城ＳＨ･3勝,33.6,後方,13,10,25,京都,T,1400,良,4,3,長岡京Ｓ･3勝,33.0,追込,6,9,15,阪神,T,1400,良,1,3,モーリ･2勝,33.8,追込,2,8,30,中京,T,1400,良,2,4,桑名特別･2勝,32.8,追込,16
5,,8,,,,,ミナデオロ,,牡,5,4,5,17,新潟,T,1800,良,8,2,弥彦Ｓ･3勝,33.3,先行,3,4,26,京都,T,1800,良,13,6,センテＨ･3勝,34.7,中団,6,3,14,阪神,T,1800,良,4,2,難波Ｓ･3勝,33.6,先行,連,3,8,阪神,T,1600,良,5,4,岸和田Ｓ･3勝,34.5,先行,26,9,6,阪神,T,1800,良,2,5,西宮Ｓ･3勝,34.0,先行,4
6,,9,,,,,アイルシャイン,,セ,6,18,2,10,京都,T,1600,良,10,7,石清水Ｓ･3勝,34.7,後方,92,5,4,京都,T,1600,良,1,4,２勝ｸﾗｽ,34.3,追込,8,3,10,中京,T,1600,良,1,5,１勝ｸﾗｽ,34.3,差し,8,1,14,京都,D,1800,良,9,3,１勝ｸﾗｽ,39.6,中団,3,12,23,阪神,T,1600,良,6,3,１勝ｸﾗｽ,33.0,中団,31
6,,10,,,,,アウフヘーベン,,牝,6,5,5,9,東京,T,1600,良,2,2,分倍河原･3勝,33.1,先行,3,4,19,阪神,T,1600,良,2,8,立雲峡Ｓ･3勝,33.6,差し,12,1,25,小倉,T,1800,良,12,1,壇之浦Ｓ･3勝,34.4,先行,7,12,7,阪神,T,1800,良,2,5,元町ＳＨ･3勝,32.9,差し,3,11,16,京都,T,1800,良,2,6,ドンカＨ･3勝,34.1,逃げ,10
7,,11,,,,,コルレオニス,,牡,5,5,5,9,東京,T,1600,良,5,5,分倍河原･3勝,33.6,中団,13,2,10,京都,T,1600,良,4,5,石清水Ｓ･3勝,33.9,追込,10,11,30,東京,T,2000,良,6,4,ウェルカ･3勝,35.1,先行,21,7,5,小倉,T,1800,良,8,2,マレーＨ･3勝,35.6,後方,6,5,25,東京,T,1800,良,1,1,調布特Ｈ･2勝,33.9,差し,11
7,B,12,,,,,セブンマジシャン,,牡,6,4,5,17,京都,T,1600,良,4,3,錦ＳＨ･3勝,32.9,先行,17,1,18,中山,T,1600,良,6,3,若潮Ｓ･3勝,34.3,中団,3,12,28,中山,T,1600,良,2,3,ファイＨ･3勝,33.9,先行,6,11,16,京都,T,1800,良,3,2,ドンカＨ･3勝,33.5,差し,7,9,27,中山,T,1600,良,6,5,秋風Ｓ･3勝,33.8,後方,6
8,,13,,,,,ワイドアラジン,,牡,6,4,5,17,新潟,T,1800,良,6,12,弥彦Ｓ･3勝,33.1,中団,14,2,7,小倉,D,1700,良,14,15,豊前ＳＨ･3勝,37.6,後方,2,1,25,小倉,T,1800,良,10,7,壇之浦Ｓ･3勝,34.2,中団,6,12,13,中山,T,1800,良,7,2,常総Ｓ･3勝,34.5,先行,4,11,16,京都,T,1800,良,6,5,ドンカＨ･3勝,34.1,先行,13
8,,14,,,,,ゼンダンハヤブサ,,牡,4,4,5,17,京都,T,1600,良,5,7,錦ＳＨ･3勝,32.7,中団,4,4,19,阪神,T,1600,良,5,9,立雲峡Ｓ･3勝,33.7,後方,8,2,22,阪神,T,1600,良,1,6,天神橋Ｈ･2勝,32.9,追込,2,2,7,小倉,T,1800,稍,12,1,ＲＫＢ賞･2勝,36.9,中団,13,11,9,京都,T,1600,重,4,4,木津川特･2勝,35.3,先行,4
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061409030411,2026.6.14,日,阪神,3阪4,11,宝塚記念,Ｇ１,芝,2200,B,4,良(暫定),晴(暫定),18,15:40,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ダノンデサイル,,牡,5,10,4,5,阪神,T,2000,良,3,2,大阪杯G1,34.9,差し,14,12,28,中山,T,2500,良,3,2,有馬記念G1,35.0,差し,4,11,30,東京,T,2400,良,3,3,ＪＣG1,33.8,差し,15,8,20,英国,T,2050,良,5,--,インタG1,----,不明,19,4,5,ｱﾗ首,T,2410,良,1,--,ＤＳＣG1,----,不明,10
1,,2,,,,,ミュージアムマイル,,牡,4,24,12,28,中山,T,2500,良,1,3,有馬記念G1,34.6,追込,8,11,2,東京,T,2000,良,2,3,天皇賞秋G1,32.3,差し,7,9,15,中山,T,2200,良,1,1,セントラG2,34.4,差し,15,6,1,東京,T,2400,良,6,2,東京優駿G1,34.1,中団,6,4,20,中山,T,2000,良,1,3,皐月賞G1,34.1,差し,6
2,,3,,,,,シュガークン,,牡,5,4,5,16,新潟,T,2000,良,15,2,新潟大賞ＨG3,35.2,先行,103,5,26,東京,T,2400,良,7,8,東京優駿G1,34.7,先行,4,4,27,東京,T,2400,良,1,2,青葉賞G2,33.9,差し,5,3,24,中京,T,2200,重,1,1,大寒桜賞･1勝,35.6,逃げ,4,2,24,阪神,T,2000,稍,1,1,未勝利,34.5,先行,3
2,,4,,,,,ミクニインスパイア,,牡,4,11,3,28,中山,T,2500,良,2,2,日経賞G2,35.7,差し,13,12,27,中山,T,2500,良,1,1,グレイト･3勝,34.2,先行,3,12,7,中山,T,2500,良,1,2,２勝ｸﾗｽ,34.1,逃げ,12,9,13,中山,T,2000,稍,1,1,１勝ｸﾗｽ,33.6,先行,10,7,6,函館,T,2000,稍,1,1,未勝利,35.2,先行,7
3,,5,,,,,クロワデュノール,,牡,4,6,5,3,京都,T,3200,良,1,1,天皇賞春G1,34.9,先行,4,4,5,阪神,T,2000,良,1,1,大阪杯G1,34.9,先行,18,11,30,東京,T,2400,良,4,2,ＪＣG1,34.4,差し,8,10,5,ﾌﾗﾝｽ,T,2400,重,14,--,凱旋門G1,----,不明,3,9,14,ﾌﾗﾝｽ,T,2000,重,1,--,プランG3,----,不明,15
3,,6,,,,,ビザンチンドリーム,,牡,5,17,2,14,ｶﾀｰﾙ,T,2400,良,7,--,アミＴG2,----,不明,19,10,5,ﾌﾗﾝｽ,T,2400,重,5,--,凱旋門G1,----,不明,4,9,7,ﾌﾗﾝｽ,T,2400,稍,1,--,フォワG2,----,不明,18,5,4,京都,T,3200,良,2,6,天皇賞春G1,34.9,差し,10,2,22,ｻｳｼﾞ,T,3000,良,1,--,ＲＴＨG2,----,不明,4
4,,7,,,,,ファミリータイム,,牡,5,12,3,22,阪神,T,3000,良,9,5,阪神大賞G2,36.3,後方,9,1,18,京都,T,2400,良,2,11,日経新春ＨG2,34.4,逃げ,5,12,13,中京,T,2000,良,7,1,中日新聞ＨG3,33.8,中団,12,9,21,阪神,T,2200,良,1,2,ムーンＨ･3勝,33.8,先行,3,8,31,中京,T,2200,良,1,2,美濃特別･2勝,33.2,先行,11
4,,8,,,,,タガノデュード,,牡,5,6,5,3,京都,T,3200,良,6,5,天皇賞春G1,35.2,後方,4,4,5,阪神,T,2000,良,4,13,大阪杯G1,34.8,差し,6,2,22,小倉,T,1800,良,1,4,小倉大賞ＨG3,34.1,差し,7,1,4,京都,T,2000,良,1,2,寿Ｓ･3勝,33.6,先行,3,12,14,阪神,T,2200,良,3,3,オリオン･3勝,35.1,差し,7
5,B,9,,,,,コスモキュランダ,,牡,5,11,3,28,中山,T,2500,良,7,1,日経賞G2,36.7,先行,13,12,28,中山,T,2500,良,2,12,有馬記念G1,35.5,先行,4,11,30,東京,T,2400,良,9,16,ＪＣG1,35.6,先行,4,11,2,東京,T,2000,良,12,14,天皇賞秋G1,33.3,先行,6,9,21,中山,T,2200,良,8,5,オールカG2,35.2,先行,5
5,,10,,,,,ジューンテイク,,牡,5,7,4,26,香港,T,2000,良,8,--,ＱＥ２G1,----,不明,6,3,15,中京,T,2000,良,4,5,金鯱賞G2,34.8,先行,4,2,15,京都,T,2200,良,1,6,京都記念G2,33.9,先行,9,12,13,中京,T,2000,良,3,5,中日新聞ＨG3,33.6,差し,10,10,5,京都,T,2400,稍,12,9,京都大賞G2,34.8,後方,3
6,,11,,,,,シンエンペラー,,牡,5,6,5,3,京都,T,3200,良,7,6,天皇賞春G1,35.5,中団,11,2,14,ｻｳｼﾞ,T,2100,良,4,--,ネオＴG1,----,不明,7,12,28,中山,T,2500,良,14,6,有馬記念G1,36.0,中団,4,11,30,東京,T,2400,良,8,7,ＪＣG1,34.7,中団,11,9,13,ｱｲﾙﾗ,T,2000,稍,6,--,愛ＣＳG1,----,不明,23
6,,12,,,,,マイネルエンペラー,,牡,6,12,3,22,阪神,T,3000,良,5,4,阪神大賞G2,35.3,先行,8,1,25,中山,T,2200,良,11,5,アメリカG2,35.1,後方,4,12,28,中山,T,2500,良,9,11,有馬記念G1,35.9,先行,34,5,4,京都,T,3200,良,5,8,天皇賞春G1,36.7,逃げ,5,3,29,中山,T,2500,稍,1,2,日経賞G2,37.0,先行,10
7,,13,,,,,シェイクユアハート,,牡,6,13,3,15,中京,T,2000,良,1,8,金鯱賞G2,33.5,差し,4,2,15,京都,T,2200,良,4,5,京都記念G2,33.7,差し,9,12,13,中京,T,2000,良,1,3,中日新聞ＨG3,33.2,差し,4,11,15,京都,T,2000,良,2,2,アンドロ(L),34.6,差し,11,8,31,新潟,T,2000,良,11,10,新潟記念G3,33.4,中団,6
7,,14,,,,,スティンガーグラス,,牡,5,16,2,21,東京,T,3400,良,1,1,ダイヤモＨG3,34.8,先行,15,11,9,東京,T,2500,良,2,1,アルゼンＨG2,34.2,差し,15,7,27,札幌,T,2600,稍,1,1,札幌日経(L),35.1,追込,8,6,1,東京,T,2500,良,11,2,目黒記念ＨG2,35.2,中団,12,3,9,中山,T,2500,稍,1,1,湾岸Ｓ･3勝,37.0,先行,11
7,,15,,,,,マイユニバース,,牡,4,11,3,28,中山,T,2500,良,1,4,日経賞G2,35.0,追込,3,3,8,中山,T,2500,良,1,1,湾岸Ｓ･3勝,35.6,差し,8,1,10,中山,T,2200,良,2,1,迎春Ｓ･3勝,34.2,先行,11,10,26,京都,T,3000,稍,13,4,菊花賞G1,36.7,先行,5,9,20,中山,T,2500,良,1,1,九十九里･2勝,34.1,逃げ,16
8,,16,,,,,メイショウタバル,,牡,5,10,4,5,阪神,T,2000,良,2,3,大阪杯G1,35.6,逃げ,14,12,28,中山,T,2500,良,13,4,有馬記念G1,36.7,逃げ,8,11,2,東京,T,2000,良,6,5,天皇賞秋G1,33.1,逃げ,20,6,15,阪神,T,2200,稍,1,7,宝塚記念G1,36.0,逃げ,10,4,5,ｱﾗ首,T,1800,良,5,--,ＤＴＦG1,----,不明,11
8,,17,,,,,レガレイラ,,牝,5,24,12,28,中山,T,2500,良,4,1,有馬記念G1,34.6,追込,6,11,16,京都,T,2200,良,1,1,エリザベG1,34.2,差し,8,9,21,中山,T,2200,良,1,1,オールカG2,34.0,差し,14,6,15,阪神,T,2200,稍,11,2,宝塚記念G1,37.0,中団,25,12,22,中山,T,2500,良,1,5,有馬記念G1,34.9,先行,6
8,,18,,,,,ミステリーウェイ,,セ,8,6,5,3,京都,T,3200,良,8,8,天皇賞春G1,36.5,逃げ,5,3,28,中山,T,2500,良,14,7,日経賞G2,37.4,後方,13,12,28,中山,T,2500,良,16,10,有馬記念G1,36.8,逃げ,7,11,9,東京,T,2500,良,1,9,アルゼンＨG2,34.6,逃げ,9,9,7,札幌,T,2600,稍,1,9,丹頂ＳＨ,36.4,逃げ,6
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061409030412,2026.6.14,日,阪神,3阪4,12,リボン賞,3勝,ダート,1200,,2,良(暫定),晴(暫定),16,16:30,,ﾊﾝﾃﾞ,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,ニューオーリンズ,,牡,4,10,4,5,阪神,D,1400,重,2,1,天満橋Ｓ･3勝,36.6,逃げ,4,3,8,阪神,D,1400,良,1,1,２勝ｸﾗｽ,36.5,逃げ,8,1,11,京都,D,1400,良,5,2,２勝ｸﾗｽ,37.6,逃げ,2,12,28,阪神,D,1400,良,1,2,１勝ｸﾗｽ,37.3,逃げ,22,7,27,中京,D,1400,良,9,2,１勝ｸﾗｽ,38.6,中団,4
1,B,2,,,,,プロミシングスター,,牡,5,7,4,25,京都,D,1800,稍,9,8,観月橋Ｓ･3勝,37.4,後方,18,12,21,阪神,D,1400,重,11,2,御影Ｓ･3勝,37.7,先行,4,11,23,京都,D,1400,良,5,3,レジェン･3勝,36.3,中団,5,10,19,京都,D,1400,良,5,2,京都競Ｈ･3勝,35.2,中団,4,9,20,阪神,D,1400,良,12,1,大阪スポ･3勝,37.0,中団,15
2,,3,,,,,ギーロカスタル,,牡,6,17,2,15,京都,D,1800,良,10,10,北山Ｓ･3勝,38.2,後方,6,1,4,中山,D,1800,稍,5,11,招福Ｓ･3勝,38.4,中団,2,12,21,中山,D,1800,重,11,14,北総Ｓ･3勝,37.8,中団,8,10,25,東京,D,1600,稍,14,14,河口湖Ｈ･3勝,36.2,後方,15,7,13,福島,D,1700,良,6,11,天の川Ｓ･3勝,37.6,中団,12
2,,4,,,,,ハッピーロンドン,,牡,6,11,3,28,中山,D,1200,重,9,9,ブラッド･3勝,36.5,中団,9,1,25,中山,D,1200,良,8,10,江戸川Ｓ･3勝,37.4,中団,8,11,29,東京,D,1400,良,9,11,シャング･3勝,35.9,後方,7,10,12,東京,D,1400,良,7,12,テレビ静･3勝,35.9,中団,14,7,5,福島,D,1150,良,11,9,ＴＵＦ杯･3勝,36.8,中団,20
3,B,5,,,,,ライジン,,牡,6,8,4,19,阪神,D,1200,良,4,8,陽春ＳＨ･3勝,35.2,差し,6,3,7,阪神,D,1200,稍,7,7,なにわＳ･3勝,36.2,中団,4,2,7,京都,D,1200,良,2,10,橿原ＳＨ･3勝,35.5,追込,11,11,23,京都,D,1400,良,14,14,レジェン･3勝,37.6,先行,5,10,19,京都,D,1400,良,9,12,京都競Ｈ･3勝,36.0,中団,9
3,,6,,,,,エムズマインド,,牡,6,55,5,25,京都,D,1400,重,6,7,高瀬川Ｓ･3勝,34.6,後方,19,1,13,中京,D,1400,良,1,6,鳥羽特別･2勝,36.9,先行,2,12,28,京都,D,1400,良,5,4,春待月賞･2勝,36.5,中団,2,12,14,中京,D,1400,良,3,1,ヤングジ･2勝,36.8,差し,3,11,24,京都,D,1400,良,5,3,２勝ｸﾗｽ,37.0,中団,27
4,B,7,,,,,サンダーバース,,セ,5,6,5,3,京都,D,1400,稍,5,15,東大路Ｈ･3勝,37.2,中団,9,3,3,川崎,D,1500,不,1,9,ブルー,----,逃げ,7,1,11,京都,D,1400,良,9,13,２勝ｸﾗｽ,37.2,後方,19,8,30,札幌,D,1700,重,14,13,千歳特別･2勝,42.1,後方,15,5,18,京都,D,1200,稍,14,12,２勝ｸﾗｽ,35.5,後方,6
4,,8,,,,,ディニトーソ,,牡,4,8,4,19,阪神,D,1200,良,9,11,陽春ＳＨ･3勝,35.8,中団,7,2,28,中山,D,1200,稍,10,13,春風ＳＨ･3勝,37.2,中団,3,2,10,京都,D,1200,良,1,9,２勝ｸﾗｽ,37.3,先行,12,11,16,福島,D,1150,良,1,2,１勝ｸﾗｽ・若,37.5,差し,4,10,18,新潟,D,1200,良,9,1,１勝ｸﾗｽ・若,38.2,中団,8
5,B,9,,,,,ロサンゼルス,,牡,5,8,4,19,阪神,D,1200,良,11,7,陽春ＳＨ･3勝,35.5,後方,連,4,11,中山,D,1200,稍,4,2,卯月Ｓ･3勝,36.0,先行,3,3,21,中京,D,1400,良,16,11,豊明ＳＨ･3勝,39.2,逃げ,10,1,12,中山,D,1200,良,14,4,初春ＳＨ･3勝,37.6,後方,3,12,20,中山,D,1200,良,1,5,２勝ｸﾗｽ,36.2,逃げ,2
5,,10,,,,,ウルスクローム,,牡,4,2,5,30,京都,D,1200,良,1,4,２勝ｸﾗｽ,35.4,追込,10,3,22,阪神,D,1400,良,7,3,２勝ｸﾗｽ,36.1,中団,3,3,1,阪神,D,1200,良,2,3,２勝ｸﾗｽ,35.3,追込,2,2,15,東京,D,1400,良,13,3,２勝ｸﾗｽ,36.9,中団,14,11,8,京都,D,1400,良,6,3,亀岡特別･2勝,37.1,後方,2
6,,11,,,,,イリフィ,,牝,4,10,4,5,阪神,D,1400,重,8,7,天満橋Ｓ･3勝,36.4,中団,8,2,7,京都,D,1200,良,4,5,橿原ＳＨ･3勝,36.0,差し,5,1,5,京都,D,1200,良,1,2,２勝ｸﾗｽ,36.0,差し,7,11,15,京都,D,1200,良,5,2,深草特別･2勝,36.2,先行,4,10,19,京都,D,1200,良,1,6,１勝ｸﾗｽ,35.6,差し,5
6,,12,,,,,ノボリショウリュウ,,牡,5,8,4,19,阪神,D,1200,良,3,3,陽春ＳＨ･3勝,35.2,先行,4,3,21,中京,D,1400,良,4,4,豊明ＳＨ･3勝,35.9,追込,9,1,17,京都,D,1400,良,3,6,羅生門Ｓ･3勝,35.4,追込,13,10,19,京都,D,1400,良,13,3,京都競Ｈ･3勝,36.0,後方,2,10,4,京都,D,1200,不,3,3,大山崎Ｓ･3勝,34.9,差し,4
7,,13,,,,,ベルギューン,,牝,4,12,3,21,中京,D,1400,良,7,8,豊明ＳＨ･3勝,37.1,先行,13,12,21,中山,D,1800,重,12,7,北総Ｓ･3勝,38.9,逃げ,4,11,24,福島,D,1700,良,14,2,奥羽Ｓ･3勝,38.3,中団,13,8,24,札幌,D,1700,良,1,1,WASJ第３･2勝,37.3,先行,3,8,2,札幌,D,1700,良,3,2,大倉山特･2勝,37.9,逃げ,4
7,B,14,,,,,ショウナンハクウン,,牡,6,8,4,19,阪神,D,1200,良,10,10,陽春ＳＨ･3勝,36.2,中団,連,4,11,中山,D,1200,稍,9,5,卯月Ｓ･3勝,36.0,中団,2,3,28,中山,D,1200,重,5,3,ブラッド･3勝,36.5,中団,2,3,14,中山,D,1200,良,1,3,２勝ｸﾗｽ,36.9,逃げ,7,1,25,中山,D,1200,良,7,4,２勝ｸﾗｽ,38.0,中団,3
8,,15,,,,,ルクスデイジー,,牝,4,3,5,24,京都,D,1200,良,2,6,高瀬川Ｓ･3勝,36.5,先行,14,2,15,京都,D,1200,良,1,1,２勝ｸﾗｽ・牝,36.2,先行,3,1,24,京都,D,1400,良,1,1,１勝ｸﾗｽ・牝,37.1,差し,11,11,8,京都,D,1400,良,2,1,１勝ｸﾗｽ・牝,37.4,逃げ,4,10,13,京都,D,1400,良,2,4,１勝ｸﾗｽ・牝,38.1,先行,18
8,,16,,,,,ヴェロクオーレ,,牝,5,16,2,21,阪神,D,1400,良,10,2,鳴門Ｓ･3勝,37.4,先行,5,1,17,京都,D,1400,良,6,2,羅生門Ｓ･3勝,37.3,逃げ,8,11,23,京都,D,1400,良,3,2,レジェン･3勝,36.6,先行,5,10,18,京都,D,1400,稍,1,1,２勝ｸﾗｽ・牝,36.2,先行,9,8,17,中京,D,1400,良,2,5,大垣特別･2勝,36.5,逃げ,3
