レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026082901020301,2026.8.29,土,札幌,2札3,1,,未勝利,ダート,1700,,4,稍(暫定),曇(暫定),14,10:00,,馬齢,３歳
4,,4,,,,,ディープナイト,,牡,2,3,8,9,中京,T,2000,良,6,8,新馬,34.7,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,5,,,,,レイデアルマス,,牡,2,10,6,21,東京,T,1800,稍,11,3,新馬,35.1,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,ピュアノーブル,,牝,2,3,8,9,中京,T,1600,良,5,5,新馬・牝,34.9,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,7,,,,,マンナット,,牡,2,連,8,23,中京,T,2000,良,6,2,新馬,34.6,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,8,,,,,ハルカカナタ,,牝,2,7,7,11,小倉,T,1800,良,7,10,新馬・牝,36.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,9,,,,,ゴルディアス,,牡,2,8,7,5,小倉,T,1800,重,10,5,新馬,37.5,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,10,,,,,ホットロッドハート,,牡,2,6,7,19,小倉,T,1800,良,5,8,新馬,35.9,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,11,,,,,メモリアデルレ,,牡,2,4,8,1,中京,T,2000,良,7,10,未勝利*,34.8,後方,7,6,14,阪神,T,1800,良,6,3,新馬,34.6,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026082907030302,2026.8.29,土,中京,3名3,2,,未勝利,ダート,1800,,4,稍(暫定),曇(暫定),16,10:25,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ドリームオブコージ,,牡,2,3,8,9,中京,T,2000,良,8,7,新馬,35.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,ボビーザグレート,,牡,2,8,7,5,小倉,D,1700,不,5,5,新馬,38.5,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,ダノンアズール,,牡,2,2,8,16,新潟,T,1600,良,6,7,新馬,34.4,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,ゴールドシューター,,牡,2,2,8,16,中京,T,1600,良,8,8,新馬,34.2,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,バミューダブーケ,,牝,2,11,6,13,阪神,D,1400,良,7,11,新馬,38.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6,,,,,ダヌラーサナ,,牝,2,7,7,11,小倉,T,1800,良,10,7,新馬・牝,37.0,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,7,,,,,オーリエイト,,牡,2,4,8,2,中京,D,1800,良,2,5,新馬,39.6,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,8,,,,,アンナモエ,,牝,2,2,8,15,新潟,T,1400,良,15,14,新馬・牝,35.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,9,,,,,ルガルデ,,牡,2,2,8,15,中京,D,1400,良,8,12,未勝利*,40.0,後方,9,6,13,阪神,D,1400,良,9,5,新馬,39.3,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,10,,,,,ミリオンカラー,,牝,2,3,8,9,中京,T,1600,良,6,8,新馬・牝,35.5,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,11,,,,,ソリドゥス,,牡,2,2,8,15,中京,D,1400,良,5,7,未勝利*,40.0,後方,3,7,25,中京,T,1400,良,6,11,新馬,33.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,12,,,,,ジュンヴァグネル,,牡,2,11,6,14,阪神,T,1800,良,8,8,新馬,34.7,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026082907030303,2026.8.29,土,中京,3名3,3,,新馬,芝,1400,B,2,稍(暫定),曇(暫定),18,10:55,牝,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,クリノライジング,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,ワンキャンパス,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,パルフェクシオン,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,リムリックアイル,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,ビンチャリ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6,,,,,ジーティーハルカゼ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,7,,,,,サルーミアモール,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,8,,,,,インティサール,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,9,,,,,マイフレダ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,10,,,,,ドリームリボン,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,11,,,,,カラスアゲハ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,12,,,,,ウルウノマーズ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026082907030304,2026.8.29,土,中京,3名3,4,,未勝利,芝,2200,B,4,稍(暫定),曇(暫定),18,11:25,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,タイセイグローバル,,牡,3,2,8,16,中京,T,2200,良,5,11,未勝利,35.9,先行,3,7,26,中京,T,2200,良,5,8,未勝利,34.5,後方,9,5,23,京都,D,1800,稍,10,9,未勝利,39.5,後方,連,5,16,京都,T,1800,良,13,10,未勝利,35.3,後方,9,3,14,阪神,T,1800,良,14,9,未勝利,36.3,中団,3
1,,2,,,,,アメジストブリエ,,牝,3,5,7,25,中京,T,2000,良,8,11,未勝利,34.6,先行,2,7,11,小倉,T,2000,良,14,12,未勝利・牝,36.0,後方,7,5,24,京都,T,2000,良,7,8,未勝利,37.0,先行,3,5,2,新潟,D,1800,不,9,10,未勝利・牝,41.3,後方,7,3,15,中京,T,2200,良,6,7,未勝利,36.3,中団,2
2,,3,,,,,プロスト,,牡,3,2,8,16,中京,T,2000,良,5,9,未勝利,34.8,中団,6,7,4,小倉,T,1800,重,6,10,未勝利,36.1,中団,2,6,20,阪神,T,1800,稍,13,12,未勝利,35.9,先行,10,4,11,阪神,T,2000,稍,11,9,未勝利,35.8,後方,2,3,28,中京,T,2200,良,12,5,未勝利,37.2,先行,9
2,,4,,,,,ヴィスメンティス,,牡,3,5,7,26,中京,T,2200,良,4,5,未勝利,34.4,先行,2,7,12,小倉,T,2000,良,6,5,未勝利,37.4,先行,10,5,3,京都,T,2400,良,6,9,未勝利,35.0,逃げ,10,2,21,小倉,T,1800,良,11,2,未勝利,36.4,中団,4,1,24,小倉,T,2000,良,4,4,新馬,34.7,先行,初
3,,5,,,,,ジュンヴァッテッド,,牡,3,7,7,12,小倉,T,2000,良,9,12,未勝利,36.9,中団,12,4,18,阪神,T,1800,良,11,15,未勝利,34.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,カパルア,,牡,3,8,7,4,小倉,T,2600,重,11,8,未勝利,42.8,後方,13,4,5,阪神,T,2400,稍,8,9,未勝利,38.5,逃げ,2,3,21,中京,T,2000,良,3,7,未勝利,36.2,逃げ,10,1,10,京都,T,2400,良,11,15,未勝利,37.0,先行,3,12,20,阪神,T,2000,良,10,10,未勝利*,35.6,中団,2
4,,7,,,,,クールドリオン,,牡,3,45,10,19,京都,T,1800,良,2,2,未勝利*,34.6,先行,4,9,21,阪神,T,1600,良,7,2,未勝利*,35.0,後方,8,7,27,中京,T,2000,良,3,1,新馬,35.5,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
4,B,8,,,,,スクランプシャス,,牡,3,2,8,16,中京,T,2200,良,2,7,未勝利,34.4,追込,7,6,27,小倉,T,2000,稍,6,4,未勝利,36.8,中団,2,6,14,阪神,T,2200,良,5,7,未勝利,34.9,先行,6,5,3,京都,T,2400,良,7,8,未勝利,34.7,中団,2,4,19,阪神,T,2200,良,11,2,未勝利,36.6,逃げ,10
5,B,9,,,,,サンタカタリナ,,牝,3,8,7,5,小倉,T,2000,重,6,6,未勝利・牝,37.1,中団,6,5,23,京都,T,2200,良,5,9,未勝利,36.4,先行,連,5,17,新潟,T,2000,良,7,9,未勝利・若,36.8,後方,5,4,11,福島,T,2000,良,8,12,未勝利,35.4,後方,初,,,,,,,,,,,,
5,B,10,,,,,テイエムプレミラン,,牡,3,3,8,9,札幌,T,2600,良,12,8,未勝利,36.2,後方,5,7,4,小倉,T,2600,重,3,5,未勝利,37.2,差し,3,6,14,阪神,T,2200,良,4,15,未勝利,34.9,先行,3,5,26,浦和,D,1400,稍,7,4,ツイン,----,後方,5,4,19,阪神,D,1400,良,10,15,未勝利,37.8,後方,9
6,,11,,,,,パシフィックドーン,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,チュオンソン,,牡,3,3,8,9,中京,T,2000,良,6,8,未勝利,34.2,中団,2,7,25,中京,T,2000,良,6,7,未勝利,33.6,中団,5,6,20,阪神,T,1800,稍,8,15,未勝利,34.9,中団,2,6,7,阪神,T,2000,稍,5,10,未勝利,36.9,先行,6,4,25,京都,T,2200,良,9,11,未勝利,36.3,先行,5
7,,13,,,,,マイコンプリート,,セ,3,3,8,9,中京,T,2000,良,3,4,未勝利,33.5,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,マテンロウルクス,,牡,3,7,7,11,小倉,D,1700,良,9,10,未勝利,39.4,後方,9,5,10,京都,D,1900,良,7,11,未勝利,37.9,後方,連,5,2,新潟,T,2200,稍,14,9,未勝利,37.2,後方,10,2,21,阪神,D,1800,良,8,11,新馬,38.4,中団,初,,,,,,,,,,,,
8,,15,,,,,レイアン,,牝,3,3,8,9,中京,T,2000,良,10,9,未勝利,34.7,中団,15,4,25,福島,T,2000,良,7,15,未勝利,36.5,中団,3,4,4,阪神,T,1800,良,13,16,未勝利,35.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
8,B,16,,,,,ナムラヴンダー,,牡,3,2,8,16,中京,T,2200,良,4,2,未勝利,36.0,先行,3,7,26,中京,T,2200,良,2,2,未勝利,34.3,先行,5,6,21,阪神,T,2400,稍,3,2,未勝利,36.9,先行,3,5,30,京都,T,2400,良,6,5,未勝利,35.3,中団,2,5,16,京都,T,2400,良,5,2,未勝利,34.7,ﾏｸﾘ,10
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026082907030305,2026.8.29,土,中京,3名3,5,,未勝利,芝,2000,B,4,稍(暫定),曇(暫定),18,11:55,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ワンダーデリエール,,牝,3,3,8,8,中京,T,2000,良,2,4,１勝ｸﾗｽ,33.5,先行,連,8,2,中京,T,2000,良,14,8,未勝利・牝,36.4,先行,11,5,17,京都,T,2000,良,3,8,未勝利,35.2,逃げ,連,5,9,京都,D,1400,良,13,9,未勝利,40.5,中団,15,1,22,船橋,D,1600,良,10,2,ベスト,----,先行,4
2,,2,,,,,リアライズアリス,,牝,3,5,7,25,中京,T,1600,良,7,4,未勝利・牝,34.6,中団,9,5,23,新潟,T,1400,稍,3,3,未勝利,35.6,先行,11,3,7,阪神,T,1600,良,8,5,未勝利,34.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,サンスベリア,,牝,3,28,2,15,京都,T,2000,良,12,6,未勝利・牝,36.9,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,コスモフィレンツェ,,牡,3,2,8,16,中京,T,2000,良,10,1,未勝利,36.2,逃げ,3,7,25,中京,T,2000,良,2,2,未勝利,34.0,逃げ,13,4,25,京都,T,2200,良,2,2,未勝利,34.9,先行,2,4,11,阪神,T,2000,稍,4,2,未勝利,36.1,先行,29,9,21,阪神,T,1800,良,2,1,新馬,34.2,先行,初
4,B,5,,,,,クランズクラウン,,牝,3,7,7,11,小倉,T,2000,良,5,1,未勝利・牝,34.8,中団,12,4,19,阪神,T,2000,良,7,4,未勝利・牝,35.0,中団,5,3,15,阪神,T,2000,良,4,1,未勝利・牝,35.5,先行,6,1,31,小倉,T,2000,良,2,4,未勝利・牝,35.4,差し,11,11,15,京都,T,2000,良,6,3,未勝利*,35.7,中団,8
5,,6,,,,,パンキー,,牡,3,4,8,1,中京,T,2000,良,3,2,未勝利,34.7,差し,4,7,5,函館,T,2000,良,9,5,未勝利,35.5,中団,2,6,21,函館,T,1800,良,10,3,未勝利,35.4,後方,12,3,28,阪神,T,1600,良,3,1,未勝利,34.8,先行,2,3,14,中京,T,2000,良,3,12,未勝利,34.9,差し,25
5,,7,,,,,スリーキズナヒメ,,牝,3,13,5,30,京都,T,2400,良,15,14,未勝利,37.2,中団,2,5,16,京都,T,2400,良,9,9,未勝利,36.7,先行,2,5,2,京都,T,2000,良,10,9,未勝利,35.0,先行,16,1,12,京都,T,1600,良,13,17,新馬,35.6,後方,初,,,,,,,,,,,,
6,,8,,,,,ゴールデンテティス,,牝,3,4,8,2,中京,T,2000,良,4,3,未勝利・牝,34.7,差し,2,7,18,小倉,T,1800,良,2,3,未勝利,35.7,先行,3,6,27,小倉,T,1800,重,2,7,未勝利・牝,35.2,先行,4,5,30,京都,T,1800,良,7,13,未勝利,35.8,先行,14,2,22,小倉,T,1800,良,6,13,未勝利・牝,35.9,中団,11
6,,9,,,,,ウインリーブル,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,10,,,,,ビクスバイト,,牝,3,4,8,2,中京,T,2000,良,2,2,未勝利・牝,35.1,先行,25,2,10,京都,T,2400,良,2,1,未勝利,36.6,先行,3,1,17,京都,T,2000,良,3,3,未勝利・牝,35.9,差し,14,10,12,京都,T,2000,良,3,9,新馬,34.0,先行,初,,,,,,,,,,,,
7,,11,,,,,ラピス,,牝,3,3,8,9,中京,T,2000,良,4,7,未勝利,34.4,先行,2,7,25,中京,T,2000,良,7,6,未勝利,33.4,後方,5,6,21,阪神,T,2400,稍,18,6,未勝利,48.8,逃げ,15,3,7,阪神,T,2400,稍,6,6,未勝利,35.0,中団,4,2,10,京都,T,2400,良,5,4,未勝利,36.6,中団,3
8,,12,,,,,クラリノ,,牝,3,6,7,18,小倉,T,1800,良,6,10,未勝利,36.7,中団,2,7,5,小倉,T,2000,重,5,14,未勝利・牝,37.5,中団,9,5,2,京都,T,1600,稍,14,9,未勝利・牝,34.8,後方,2,4,19,福島,T,2000,良,7,9,未勝利,36.1,中団,初,,,,,,,,,,,,
8,,13,,,,,プリティウーマン,,牝,3,8,7,4,小倉,T,1800,重,11,11,未勝利,37.5,中団,8,5,10,東京,T,2000,良,9,7,未勝利,34.8,逃げ,10,3,1,中山,T,1600,良,10,4,未勝利,35.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026082907030306,2026.8.29,土,中京,3名3,6,清洲特別,2勝,ダート,1200,,2,稍(暫定),曇(暫定),16,15:00,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,フィドルファドル,,牝,4,8,7,5,小倉,D,1700,不,12,2,九州スポ･2勝,37.4,中団,2,6,21,東京,D,1400,重,3,3,甲州街道･2勝,34.7,差し,3,5,30,東京,D,1400,良,2,4,富嶽賞･2勝,35.7,差し,3,5,9,東京,D,1400,良,2,5,２勝ｸﾗｽ・牝,36.2,差し,12,2,15,東京,D,1400,良,7,7,２勝ｸﾗｽ,36.2,先行,7
2,,2,,,,,ザウリ,,牡,7,4,8,2,中京,D,1200,良,6,8,浜松特別･2勝,37.5,中団,4,7,4,小倉,D,1000,不,3,3,雲仙特別･2勝,34.2,差し,16,3,15,中京,D,1200,良,7,5,伊良湖特･2勝,36.4,中団,4,2,14,小倉,D,1000,良,2,4,伊万里特･2勝,34.6,差し,8,12,20,中山,D,1200,良,6,7,２勝ｸﾗｽ,36.6,中団,5
3,B,3,,,,,オコタンペ,,牡,5,2,8,16,中京,D,1400,良,4,14,大垣特別･2勝,36.9,先行,13,5,16,京都,D,1200,良,9,9,２勝ｸﾗｽ,36.2,中団,2,5,3,東京,D,1300,稍,6,7,２勝ｸﾗｽ,36.3,後方,2,4,18,福島,D,1700,良,8,10,ラジオＨ･2勝,38.1,中団,19,12,6,阪神,D,1400,良,9,12,２勝ｸﾗｽ,37.3,中団,5
4,,4,,,,,シルフズミスチーフ,,牝,4,4,8,2,中京,D,1200,良,2,4,浜松特別･2勝,36.6,差し,10,5,24,新潟,D,1200,稍,7,2,火打山特･2勝,36.9,中団,3,5,3,東京,D,1300,稍,4,4,２勝ｸﾗｽ,36.4,先行,6,3,22,中京,D,1200,良,1,1,１勝ｸﾗｽ,36.5,先行,13,12,20,中京,D,1400,稍,4,6,１勝ｸﾗｽ,37.2,先行,連
4,,5,,,,,ルクスレイモンド,,牡,3,4,8,2,中京,D,1200,良,3,2,浜松特別･2勝,37.7,先行,5,6,27,福島,D,1150,稍,6,2,さくらん･2勝,36.2,中団,12,4,5,阪神,D,1400,重,11,10,バイオレ,36.9,先行,3,3,15,中京,D,1400,良,3,7,昇竜Ｓ,36.4,先行,14,12,7,中山,D,1200,良,1,2,１勝ｸﾗｽ*,36.0,先行,2
5,,6,,,,,ダノンモンテローザ,,セ,5,3,8,9,新潟,D,1200,良,3,4,２勝ｸﾗｽ,36.9,差し,19,3,29,阪神,D,1200,良,9,6,２勝ｸﾗｽ,36.9,中団,4,3,1,阪神,D,1200,良,6,2,２勝ｸﾗｽ,36.3,中団,5,1,25,京都,D,1200,良,1,2,１勝ｸﾗｽ,36.0,先行,3,1,4,京都,D,1200,良,3,4,１勝ｸﾗｽ,35.2,差し,7
5,,7,,,,,ローマンレイク,,牝,5,7,7,12,福島,D,1150,稍,10,10,彦星賞･2勝,36.4,中団,9,5,9,京都,D,1400,良,1,12,１勝ｸﾗｽ・牝,37.3,先行,6,3,28,阪神,D,1400,良,6,10,１勝ｸﾗｽ・牝,37.9,中団,8,2,1,小倉,D,1700,良,13,14,１勝ｸﾗｽ・牝,39.0,中団,11,11,16,福島,D,1700,良,11,10,１勝ｸﾗｽ・牝,41.0,先行,19
6,,8,,,,,ブルーノート,,牡,7,8,7,4,小倉,D,1000,不,10,12,雲仙特別･2勝,34.1,後方,6,5,21,大井,D,1200,稍,4,9,メトロ,----,差し,12,3,1,阪神,D,1200,良,11,16,２勝ｸﾗｽ,36.4,後方,12,12,6,中京,D,1200,良,12,10,中京日経･2勝,37.0,中団,4,11,8,京都,D,1400,良,8,13,亀岡特別･2勝,37.4,後方,2
6,,9,,,,,シアター,,牝,5,9,6,27,福島,D,1150,稍,11,10,さくらん･2勝,36.4,後方,11,4,11,中山,D,1200,稍,7,9,２勝ｸﾗｽ・牝,37.9,先行,6,3,1,小倉,T,1200,良,9,7,西日本新･2勝,34.3,後方,12,12,7,阪神,T,1400,良,10,10,２勝ｸﾗｽ,35.3,中団,4,11,8,福島,T,1200,良,4,15,飯坂温泉･2勝,35.2,差し,18
7,,10,,,,,リードプリンシパル,,牝,4,3,8,9,中京,D,1200,良,1,16,１勝ｸﾗｽ,37.3,先行,連,8,1,中京,D,1200,良,12,14,１勝ｸﾗｽ,38.0,後方,12,5,10,新潟,D,1200,良,8,13,１勝ｸﾗｽ・若,38.0,先行,3,4,18,福島,D,1150,良,6,12,１勝ｸﾗｽ・牝,36.8,中団,9,2,14,京都,D,1200,稍,10,8,１勝ｸﾗｽ,37.6,中団,3
7,,11,,,,,アオイレーギーナ,,牝,4,17,5,3,京都,T,1200,良,15,3,御池特別･2勝,33.5,後方,2,4,18,中山,T,1200,良,9,1,袖ケ浦特･2勝,33.2,後方,6,3,8,中山,T,1200,良,6,1,２勝ｸﾗｽ,34.5,中団,4,2,10,京都,T,1200,良,2,3,２勝ｸﾗｽ,33.9,追込,15,10,26,京都,T,1200,稍,2,6,壬生特別･2勝,33.5,差し,14
8,,12,,,,,バッハアルプゼー,,牡,4,41,11,16,京都,D,1200,良,1,1,１勝ｸﾗｽ,35.9,先行,4,10,19,京都,D,1200,良,3,1,１勝ｸﾗｽ,36.2,差し,7,8,31,中京,D,1200,良,外,--,１勝ｸﾗｽ,----,,11,6,14,阪神,D,1200,重,3,1,１勝ｸﾗｽ,36.6,差し,3,5,24,京都,D,1200,良,1,2,未勝利,36.0,逃げ,6
8,B,13,,,,,ゲーベル,,牡,5,14,5,24,新潟,D,1200,稍,8,10,火打山特･2勝,37.0,中団,10,3,14,中京,D,1200,良,1,1,１勝ｸﾗｽ,36.9,逃げ,12,12,21,中京,D,1200,稍,12,5,１勝ｸﾗｽ・若,38.1,逃げ,6,11,8,福島,D,1150,良,14,3,１勝ｸﾗｽ,39.0,逃げ,3,10,18,新潟,D,1200,良,2,3,１勝ｸﾗｽ・若,38.0,先行,3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026082907030307,2026.8.29,土,中京,3名3,7,長篠Ｓ,3勝,芝,1400,B,2,稍(暫定),曇(暫定),18,15:35,,定量,３上
