レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041103010101,2026.4.11,土,福島,1福1,1,,未勝利,ダート,1700,,4,良(暫定),曇(暫定),15,09:45,,馬齢,３歳
8,,16,,,,,プロクレイア,,牝,4,7,2,21,阪神,T,1600,良,18,17,１勝ｸﾗｽ,36.9,後方,27,8,17,札幌,T,1500,稍,13,10,１勝ｸﾗｽ・牝,37.5,中団,7,6,29,函館,T,1200,良,7,4,１勝ｸﾗｽ・牝,34.6,中団,8,5,3,京都,T,1400,稍,6,5,１勝ｸﾗｽ*,34.4,中団,7,3,16,阪神,T,1600,稍,4,6,１勝ｸﾗｽ*,35.2,差し,6
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041109020509,2026.4.11,土,阪神,2阪5,9,明石特別,2勝,芝,2400,B,4,重(暫定),曇(暫定),18,14:15,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ファームツエンティ,,セ,6,3,3,21,阪神,T,2600,良,3,2,淡路特別･2勝,34.0,先行,4,2,22,阪神,T,2400,良,1,3,１勝ｸﾗｽ,34.3,追込,2,2,7,京都,T,2400,良,4,4,１勝ｸﾗｽ,33.3,追込,12,11,15,福島,T,2600,良,止,4,１勝ｸﾗｽ,----,,5,10,12,京都,T,2400,良,8,3,１勝ｸﾗｽ,33.5,後方,3
2,,2,,,,,アルマデオロ,,牡,4,22,11,9,京都,T,2400,重,6,2,２勝ｸﾗｽ,35.5,先行,7,9,21,阪神,T,2400,良,6,6,神戸新聞G2,33.6,先行,7,8,3,札幌,T,2600,良,1,1,積丹特別･1勝,34.9,先行,3,7,12,函館,T,2000,良,2,2,北斗特別･1勝,34.6,先行,2,6,28,函館,T,2000,稍,1,1,未勝利,36.0,先行,3
3,,3,,,,,アルベリック,,牡,5,10,2,1,京都,D,1800,良,6,8,衣笠特別･2勝,36.8,後方,2,1,18,京都,D,1800,良,7,11,大津特別･2勝,36.5,後方,8,11,23,京都,D,1800,良,11,10,２勝ｸﾗｽ,36.9,後方,3,11,1,京都,D,1800,重,7,12,２勝ｸﾗｽ,36.7,後方,9,8,30,札幌,T,2000,稍,11,13,札幌日刊･2勝,38.4,中団,2
4,,4,,,,,アロンズロッド,,牡,4,8,2,14,東京,T,2400,良,3,2,箱根特別･2勝,33.1,差し,12,11,24,東京,T,2400,良,2,1,南武特別･2勝,34.2,差し,6,10,12,東京,T,2400,良,1,1,１勝ｸﾗｽ,33.9,差し,35,2,8,東京,T,2400,良,1,1,未勝利,34.6,先行,3,1,18,中山,T,2000,良,3,1,未勝利,35.1,差し,8
5,B,5,,,,,パンデアスカル,,牡,6,7,2,21,小倉,T,2600,良,8,11,皿倉山特･2勝,35.8,中団,6,1,12,京都,T,2400,良,6,4,琵琶湖特･2勝,35.0,中団,6,11,30,京都,T,2200,良,3,4,２勝ｸﾗｽ,34.8,先行,9,9,28,阪神,T,2400,良,4,6,兵庫特Ｈ･2勝,34.2,先行,4,8,31,中京,T,2200,良,4,5,美濃特別･2勝,33.0,差し,10
6,,6,,,,,プレイリードリーム,,牡,10,13,1,12,京都,T,2400,良,11,12,琵琶湖特･2勝,36.4,中団,3,12,20,阪神,T,2400,良,5,5,境港特別･2勝,33.7,中団,3,11,30,京都,T,2200,良,5,7,２勝ｸﾗｽ,35.2,後方,15,8,17,新潟,T,2200,良,7,8,阿賀野川･2勝,35.8,先行,21,3,22,阪神,T,2600,良,3,6,２勝ｸﾗｽ,35.1,先行,3
7,,7,,,,,サトノスカイターフ,,牡,8,8,2,14,東京,T,2400,良,8,5,箱根特別･2勝,34.7,後方,2,1,31,京都,T,2400,良,6,5,許波多Ｈ･2勝,34.1,後方,29,7,12,福島,T,2600,良,7,5,信夫山特･2勝,37.1,中団,3,6,21,東京,T,2400,良,3,4,町田特Ｈ･2勝,34.9,追込,5,5,18,京都,T,2400,稍,3,2,白川特別･2勝,35.8,ﾏｸﾘ,5
8,,8,,,,,リッチブラック,,牡,7,6,3,1,阪神,T,2200,良,8,9,山陽特別･2勝,35.6,逃げ,3,2,7,京都,T,2000,良,6,8,２勝ｸﾗｽ,35.6,ﾏｸﾘ,3,1,17,京都,T,2000,良,7,6,稲荷特別･2勝,34.7,後方,21,8,24,札幌,T,1800,良,11,14,WASJ第４･2勝,35.5,後方,2,8,9,札幌,T,2000,稍,8,6,藻岩山特･2勝,34.9,中団,4
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041109020510,2026.4.11,土,阪神,2阪5,10,大阪―ハンブルクカップ,ｵｰﾌﾟﾝ,芝,2600,B,6,重(暫定),曇(暫定),18,14:50,,ﾊﾝﾃﾞ,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,アマキヒ,,牡,4,6,2,28,阪神,T,3000,良,1,1,松籟ＳＨ･3勝,35.1,先行,9,12,27,中山,T,2500,良,2,3,グレイト･3勝,34.6,先行,9,10,26,京都,T,3000,稍,11,12,菊花賞G1,35.7,後方,10,8,17,新潟,T,2200,良,1,1,阿賀野川･2勝,35.0,先行,16,4,26,東京,T,2400,良,5,7,青葉賞G2,34.0,中団,5
2,,2,,,,,マイネルクリソーラ,,牡,7,8,2,15,京都,T,2200,良,10,10,京都記念G2,35.1,中団,4,1,18,京都,T,2400,良,11,10,日経新春ＨG2,34.2,後方,18,9,13,阪神,T,2000,良,3,4,チャレンＨG3,35.0,先行,15,6,1,東京,T,2500,良,3,9,目黒記念ＨG2,34.8,差し,3,5,11,東京,T,2400,良,1,2,メトロポ(L),34.5,追込,6
3,B,3,,,,,ボーンディスウェイ,,牡,7,7,2,21,東京,T,3400,良,9,10,ダイヤモＨG3,35.2,中団,15,11,9,東京,T,2500,良,8,12,アルゼンＨG2,34.1,中団,4,10,13,東京,T,2000,良,3,4,オクトＨ(L),33.4,追込,8,8,17,札幌,T,2000,稍,9,14,札幌記念G2,36.7,中団,7,6,29,函館,T,2000,良,8,7,函館記念ＨG3,36.3,先行,6
4,,4,,,,,マイネルメモリー,,牡,6,9,2,8,小倉,T,2000,良,6,7,小倉日経,34.7,後方,2,1,25,中山,T,2200,良,15,13,アメリカG2,35.8,中団,5,12,21,中山,T,1800,重,10,5,ディセン(L),35.0,後方,5,11,15,京都,T,2000,良,5,11,アンドロ(L),34.5,後方,3,10,25,京都,T,1800,良,9,8,カシオペ(L),33.9,後方,14
4,,5,,,,,カネフラ,,牡,6,9,2,8,小倉,T,2000,良,5,11,小倉日経,34.8,後方,8,12,13,中京,T,2000,良,17,17,中日新聞ＨG3,33.3,後方,10,10,5,京都,T,2400,稍,11,18,京都大賞G2,34.7,後方,3,9,13,阪神,T,2000,良,12,13,チャレンＨG3,35.1,後方,8,7,20,小倉,T,2000,良,14,13,小倉記念ＨG3,36.0,後方,9
5,,6,,,,,サンライズソレイユ,,牡,5,3,3,22,阪神,T,3000,良,6,8,阪神大賞G2,35.7,逃げ,24,10,5,京都,T,2400,稍,9,10,京都大賞G2,35.2,先行,4,9,7,札幌,T,2600,稍,10,5,丹頂ＳＨ,36.7,中団,14,6,1,東京,T,2500,良,9,3,目黒記念ＨG2,34.9,中団,3,5,11,京都,T,2400,良,1,2,烏丸ＳＨ･3勝,34.6,差し,9
5,,7,,,,,ウエストナウ,,牡,5,14,1,4,中山,T,2000,良,11,10,中山金杯ＨG3,34.8,中団,4,12,6,阪神,T,1800,良,13,6,鳴尾記念G3,35.1,中団,3,11,15,京都,T,2000,良,1,5,アンドロ(L),34.3,差し,5,10,13,東京,T,2000,良,18,8,オクトＨ(L),35.3,中団,20,5,25,京都,T,1800,稍,10,1,都大路Ｈ(L),36.4,中団,11
6,,8,,,,,トータルクラリティ,,セ,4,7,2,21,東京,T,3400,良,14,14,ダイヤモＨG3,37.5,中団,12,11,30,京都,D,1400,良,14,12,オータム,39.3,後方,9,9,28,阪神,T,1600,良,12,9,ポートア(L),34.2,後方,20,5,11,東京,T,1600,良,18,16,ＮＨＫマG1,37.7,先行,7,3,22,中京,T,1400,良,10,4,ファルコG3,35.6,先行,14
6,,9,,,,,ザイツィンガー,,牡,10,9,2,8,小倉,T,2000,良,4,12,小倉日経,34.9,差し,11,11,22,京都,D,1900,良,10,16,シトリン,38.3,後方,12,8,30,中京,D,1800,良,15,13,名古屋城Ｈ,39.3,中団,8,7,6,福島,D,1700,良,4,10,ジュライＨ,36.9,差し,3,6,14,阪神,D,1800,重,7,12,三宮ＳＨ,37.9,後方,29
7,,10,,,,,ウィクトルウェルス,,牡,4,10,1,31,東京,T,2000,良,3,1,白富士Ｓ(L),32.9,差し,12,11,9,東京,T,2000,良,1,1,イクイノ･3勝,33.5,差し,22,6,8,東京,T,2000,良,1,1,香港ジョ･2勝,33.6,差し,17,2,9,東京,T,2400,良,1,2,ゆりかも･1勝,33.5,差し,11,11,24,東京,T,2000,良,1,1,未勝利*,33.9,先行,7
7,B,11,,,,,グランドカリナン,,牡,6,19,11,29,東京,T,1600,良,12,18,キャピタ(L),34.4,中団,7,10,13,東京,T,2000,良,14,12,オクトＨ(L),35.0,先行,6,8,31,新潟,T,2000,良,15,14,新潟記念G3,33.8,後方,11,6,14,東京,T,1800,良,12,6,ジューン,36.0,中団,4,5,17,新潟,T,2000,稍,4,7,新潟大賞ＨG3,34.9,先行,12
8,,12,,,,,ドクタードリトル,,牡,6,8,2,15,京都,T,2200,良,9,11,京都記念G2,34.4,中団,4,1,18,京都,T,2400,良,5,13,日経新春ＨG2,34.3,先行,4,12,21,中山,T,1800,重,9,11,ディセン(L),35.5,後方,5,11,15,京都,T,2000,良,9,6,アンドロ(L),35.3,中団,3,10,25,京都,T,1800,良,5,7,カシオペ(L),33.5,後方,6
8,B,13,,,,,ミクソロジー,,セ,7,7,2,21,東京,T,3400,良,13,12,ダイヤモＨG3,36.9,中団,7,1,5,京都,T,3000,良,4,7,万葉ＳＨ,35.1,逃げ,4,12,6,中山,T,3600,良,12,13,ステイヤG2,35.4,先行,9,10,5,京都,T,2400,稍,17,17,京都大賞G2,35.5,中団,18,6,1,東京,T,2500,良,14,17,目黒記念ＨG2,35.5,後方,26
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041109020511,2026.4.11,土,阪神,2阪5,11,サンケイスポーツ杯阪神牝馬Ｓ,Ｇ２,芝,1600,B,2,重(暫定),曇(暫定),18,15:30,牝,別定,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,エンブロイダリー,,牝,4,17,12,14,香港,T,1600,良,11,--,香港ＭG1,----,不明,8,10,19,京都,T,2000,良,1,2,秋華賞G1,35.2,先行,21,5,25,東京,T,2400,良,9,1,優駿牝馬G1,35.2,中団,6,4,13,阪神,T,1600,稍,1,3,桜花賞G1,34.0,差し,8,2,15,東京,T,1600,良,1,3,クイーンG3,34.9,先行,13
2,,2,,,,,カピリナ,,牝,5,13,1,12,中山,T,1600,良,1,4,ニューイ(L),33.5,差し,3,12,20,中山,T,1600,良,6,8,ターコイＨG3,33.6,後方,12,9,28,中山,T,1200,良,16,9,スプリンG1,34.0,中団,15,6,14,函館,T,1200,良,1,2,函館スプG3,33.4,差し,12,3,23,中京,T,1400,良,3,1,愛知杯G3,35.3,差し,7
3,,3,,,,,ルージュソリテール,,牝,4,2,3,28,中京,T,1600,良,1,1,マレーシ･3勝,34.0,先行,7,2,10,東京,T,1800,良,2,3,初音Ｓ･3勝,33.2,先行,16,10,19,京都,T,2000,良,8,12,秋華賞G1,35.4,中団,5,9,14,阪神,T,1800,良,10,4,ローズＳG2,35.3,先行,19,5,3,東京,T,1800,良,1,4,スイート(L),33.7,先行,9
4,,4,,,,,ラヴァンダ,,牝,5,9,2,10,東京,T,1600,良,2,4,東京新聞G3,33.3,差し,11,11,23,京都,T,1600,良,16,6,マイルチG1,34.5,先行,6,10,12,東京,T,1800,良,1,4,アイルラG2,32.4,差し,4,9,14,阪神,T,1600,良,1,1,仲秋Ｓ･3勝,33.2,先行,12,6,22,東京,T,1800,良,3,2,府中牝馬ＨG3,35.0,差し,4
5,,5,,,,,カムニャック,,牝,4,25,10,19,京都,T,2000,良,16,1,秋華賞G1,36.9,先行,5,9,14,阪神,T,1800,良,1,1,ローズＳG2,34.4,差し,16,5,25,東京,T,2400,良,1,4,優駿牝馬G1,33.8,差し,4,4,27,東京,T,2000,良,1,7,フローラG2,33.4,差し,11,2,10,京都,T,1600,良,4,3,エルフィ(L),35.1,追込,15
6,,6,,,,,アスコリピチェーノ,,牝,5,20,11,23,京都,T,1600,良,7,3,マイルチG1,33.5,先行,14,8,17,ﾌﾗﾝｽ,T,1600,稍,6,--,ジャッG1,----,不明,13,5,18,東京,T,1600,良,1,1,ヴィクトG1,33.3,追込,12,2,22,ｻｳｼﾞ,T,1351,良,1,--,１３５G2,----,不明,16,11,2,豪州,T,1500,稍,12,--,ゴルＥ,----,不明,8
7,,7,,,,,クランフォード,,牝,5,2,3,29,阪神,T,1600,良,2,4,六甲Ｓ(L),34.1,先行,9,1,24,京都,T,1600,良,12,7,睦月Ｓ,33.7,中団,6,12,13,阪神,T,1600,良,7,9,リゲルＳ(L),33.4,中団,28,6,1,京都,T,1400,良,8,2,安土城Ｈ(L),33.7,中団,10,3,23,中京,T,1400,良,15,2,愛知杯G3,37.0,先行,21
7,,8,,,,,カナテープ,,牝,7,21,11,16,京都,T,2200,良,15,7,エリザベG1,36.1,中団,5,10,12,東京,T,1800,良,3,5,アイルラG2,32.9,差し,11,7,27,新潟,T,1600,良,1,1,関屋記念ＨG3,32.5,追込,5,6,22,東京,T,1800,良,2,3,府中牝馬ＨG3,35.2,先行,19,2,9,東京,T,1800,良,1,3,初音Ｓ･3勝,33.7,差し,10
8,,9,,,,,エポックヴィーナス,,牝,5,2,3,28,中京,T,1600,良,7,9,マレーシ･3勝,33.6,後方,13,12,28,中山,T,1600,良,9,9,ファイＨ･3勝,33.8,後方,7,11,8,京都,T,1600,良,3,9,清水Ｓ･3勝,33.9,差し,4,10,12,京都,T,1600,良,6,9,三年坂Ｈ･3勝,33.7,後方,17,6,15,阪神,T,1600,稍,6,15,花のみち･3勝,34.1,中団,4
8,,10,,,,,ビップデイジー,,牝,4,11,1,24,京都,T,1600,良,10,6,睦月Ｓ,33.6,中団,5,12,20,中山,T,1600,良,10,4,ターコイＨG3,34.4,中団,9,10,19,京都,T,2000,良,6,9,秋華賞G1,35.5,中団,5,9,14,阪神,T,1800,良,4,11,ローズＳG2,34.5,差し,16,5,25,東京,T,2400,良,13,12,優駿牝馬G1,34.8,後方,6
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041109020512,2026.4.11,土,阪神,2阪5,12,,2勝,ダート,1200,,2,不(暫定),曇(暫定),16,16:10,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ゼンノツキヨミ,,牝,5,6,3,1,阪神,D,1200,良,7,7,２勝ｸﾗｽ,37.3,先行,2,2,14,小倉,D,1000,良,3,6,伊万里特･2勝,35.3,差し,9,12,14,阪神,D,1200,良,3,8,２勝ｸﾗｽ,36.7,先行,2,11,29,京都,D,1200,良,9,9,２勝ｸﾗｽ,36.4,中団,9,9,27,阪神,D,1200,良,6,12,２勝ｸﾗｽ,37.4,先行,7
1,,2,,,,,ゲクウ,,牡,4,3,3,24,高知,D,1400,稍,7,7,はりま,----,逃げ,8,1,25,中山,D,1200,良,9,15,２勝ｸﾗｽ,38.1,中団,6,12,17,笠松,D,1400,稍,1,5,馬籠宿,----,逃げ,8,10,18,新潟,D,1200,良,10,12,１勝ｸﾗｽ・若,37.7,後方,4,9,20,中山,D,1200,重,7,10,１勝ｸﾗｽ,37.6,中団,6
2,,3,,,,,メモリーグラス,,牡,6,3,3,22,阪神,D,1400,良,9,12,２勝ｸﾗｽ,36.6,中団,4,2,22,阪神,D,1400,良,15,12,２勝ｸﾗｽ,37.6,中団,3,1,31,京都,D,1400,良,8,11,長浜特別･2勝,36.8,中団,3,1,11,中山,D,1200,良,8,10,２勝ｸﾗｽ,37.4,後方,3,12,20,中京,D,1400,稍,2,10,ヤングジ･2勝,37.0,差し,2
2,,4,,,,,セールヴォラン,,牡,5,11,1,24,京都,D,1200,良,13,9,２勝ｸﾗｽ,37.5,中団,15,10,13,京都,D,1200,良,1,5,１勝ｸﾗｽ,35.9,先行,6,8,31,中京,D,1200,良,3,2,１勝ｸﾗｽ,37.8,逃げ,2,8,16,中京,D,1200,良,5,8,１勝ｸﾗｽ,36.0,後方,18,4,12,阪神,D,1200,良,6,3,１勝ｸﾗｽ,38.2,中団,3
3,,5,,,,,ヨシノヤッタルデー,,牡,5,9,2,10,京都,D,1200,良,13,14,２勝ｸﾗｽ,38.3,後方,8,12,14,阪神,D,1200,良,10,9,２勝ｸﾗｽ,36.1,後方,4,11,15,京都,D,1200,良,11,9,深草特別･2勝,36.8,先行,11,8,30,中京,D,1200,良,9,6,清洲特別･2勝,36.5,中団,11,6,14,阪神,D,1200,重,6,7,安芸特別･2勝,36.3,中団,9
3,B,6,,,,,ドンパッショーネ,,牡,4,2,3,29,阪神,D,1200,良,2,5,２勝ｸﾗｽ,36.4,先行,7,2,10,京都,D,1200,良,7,4,２勝ｸﾗｽ,37.6,先行,2,1,24,京都,D,1200,良,14,2,２勝ｸﾗｽ,38.9,逃げ,4,12,27,阪神,D,1400,稍,13,2,２勝ｸﾗｽ,39.2,中団,38,4,6,阪神,D,1400,良,6,8,バイオレ,38.3,先行,3
4,,7,,,,,タイセイディアマン,,牡,4,3,3,21,阪神,D,1200,良,1,3,１勝ｸﾗｽ,36.0,差し,3,2,28,阪神,D,1400,良,6,5,１勝ｸﾗｽ,37.3,中団,17,11,1,京都,D,1400,重,7,5,１勝ｸﾗｽ,37.3,先行,2,10,19,京都,D,1400,稍,4,3,１勝ｸﾗｽ,37.1,差し,2,10,4,京都,D,1400,不,10,3,１勝ｸﾗｽ,37.5,中団,3
4,,8,,,,,ジャスパーソレイユ,,牡,4,2,3,29,阪神,D,1200,良,14,3,２勝ｸﾗｽ,37.0,後方,9,1,25,中山,D,1200,良,4,3,２勝ｸﾗｽ,38.3,先行,3,1,4,中山,D,1200,稍,2,2,２勝ｸﾗｽ,36.5,逃げ,4,12,7,中山,D,1200,良,2,3,２勝ｸﾗｽ,37.3,先行,4,11,8,福島,D,1150,良,1,2,１勝ｸﾗｽ,37.5,先行,3
5,,9,,,,,カワキタマナレア,,牝,4,4,3,14,中山,D,1200,良,6,7,２勝ｸﾗｽ,36.8,中団,4,2,15,京都,D,1200,良,5,10,２勝ｸﾗｽ・牝,35.1,後方,6,1,5,京都,D,1200,良,12,7,２勝ｸﾗｽ,37.4,後方,6,11,23,東京,T,1400,良,12,11,２勝ｸﾗｽ,33.0,後方,11,9,6,札幌,T,1200,良,14,6,札幌スポ･2勝,35.1,中団,3
5,,10,,,,,レイユール,,牝,4,3,3,22,中山,D,1200,良,13,8,鎌ケ谷特･2勝,37.8,中団,9,1,17,中山,T,1200,良,16,11,２勝ｸﾗｽ,35.1,中団,5,12,13,中山,D,1200,良,1,7,１勝ｸﾗｽ,36.9,先行,3,11,22,福島,T,1200,良,10,3,１勝ｸﾗｽ,34.5,中団,11,9,7,中山,T,1200,良,9,3,１勝ｸﾗｽ,33.6,中団,3
6,,11,,,,,クリノオリーブ,,牝,5,4,3,15,阪神,D,1400,良,9,7,２勝ｸﾗｽ・牝,36.8,中団,2,3,1,阪神,D,1200,良,9,9,２勝ｸﾗｽ,37.6,先行,3,2,10,京都,D,1200,良,10,7,２勝ｸﾗｽ,36.9,後方,7,12,20,中京,D,1400,稍,4,1,ヤングジ･2勝,37.7,先行,3,11,29,京都,D,1200,良,3,8,２勝ｸﾗｽ,36.5,先行,4
6,B,12,,,,,フェンダー,,牡,5,2,3,29,阪神,D,1200,良,7,8,２勝ｸﾗｽ,36.5,後方,6,2,15,小倉,S,2860,稍,9,6,障害未勝利,14.2,後方,10,12,6,中京,D,1200,良,5,4,中京日経･2勝,36.6,先行,連,11,29,京都,D,1200,良,7,2,２勝ｸﾗｽ,36.8,先行,15,8,16,中京,T,1200,良,11,3,知多特別･2勝,34.2,先行,2
7,,13,,,,,キタノライブリー,,牝,4,4,3,15,阪神,D,1400,良,13,9,２勝ｸﾗｽ・牝,37.2,中団,5,2,10,東京,D,1300,稍,1,4,１勝ｸﾗｽ,37.0,差し,22,9,7,中山,D,1200,良,1,1,未勝利,36.9,先行,2,8,24,新潟,D,1200,良,2,4,未勝利,36.9,差し,7,7,6,福島,D,1150,良,7,1,未勝利,36.9,後方,3
7,,14,,,,,ビーマックス,,牡,4,6,3,1,中山,D,1200,良,6,5,２勝ｸﾗｽ,37.2,先行,5,1,24,京都,D,1200,良,7,11,２勝ｸﾗｽ,37.0,中団,7,12,6,中京,D,1200,良,6,5,中京日経･2勝,36.9,先行,2,11,22,福島,D,1150,良,2,7,福島放送･2勝,37.0,先行,15,8,9,札幌,D,1000,重,1,1,１勝ｸﾗｽ,35.7,逃げ,3
8,,15,,,,,ズバットマサムネ,,セ,5,2,3,29,阪神,D,1200,良,3,12,２勝ｸﾗｽ,36.4,差し,4,3,1,阪神,D,1200,良,10,12,２勝ｸﾗｽ,36.8,中団,12,12,7,中山,D,1200,良,8,7,２勝ｸﾗｽ,37.4,中団,3,11,15,京都,D,1200,良,7,6,深草特別･2勝,36.5,中団,2,11,2,京都,D,1200,稍,2,9,２勝ｸﾗｽ,36.2,先行,3
8,,16,,,,,ミッキーマカパ,,牡,4,4,3,15,中京,D,1200,良,2,8,伊良湖特･2勝,36.1,逃げ,6,1,31,小倉,D,1000,良,8,6,有田特別･2勝,36.4,中団,4,1,5,京都,D,1200,良,4,8,２勝ｸﾗｽ,36.9,逃げ,11,10,18,新潟,D,1200,良,1,2,１勝ｸﾗｽ・若,37.9,逃げ,13,7,20,函館,D,1000,良,3,4,１勝ｸﾗｽ,36.2,先行,2
