日付,馬名,スコア,レースID
2026.3.1,スタンダールロマン,17.4,2026031406020505
2026.3.1,スタンピー,3.1,2026031407010107
2026.3.2,スタンピー,13.8,2026032107010312
2026.1.2,スタンリーテソーロ,12.6,2026012506010910
2026.4.1,スタンリーテソーロ,28.9,2026041106030510
2026.3.2,スターアスコット,3.1,2026032207010405
2026.5.3,スターアスコット,8.3,2026053008031103
2026.4.1,スターアニス,6.6,2026041209020611
2026.5.2,スターアニス,14.5,2026052405021011
2026.3.2,スターアライズ,1.0,2026032207010404
2026.3.2,スターアライズ,6.6,2026032907010605
2026.1.1,スターウェーブ,17.4,2026011706010612
2026.4.1,スターウェーブ,17.9,2026041806030709
2026.6.6,スターウェーブ,17.3,2026060605030110
2026.2.2,スターエンブレム,17.4,2026022105010712
2026.3.1,スターエンブレム,44.6,2026031506020606
2026.5.2,スターエンブレム,8.7,2026052305020907
2026.1.1,スターオブロンドン,36.0,2026011108010405
2026.2.7,スターオブロンドン,25.6,2026020705010307
2026.3.2,スターオブロンドン,13.8,2026032109010906
2026.4.1,スターオブロンドン,53.4,2026041209020605
2026.3.1,スターキャンディ,12.4,2026031406020501
2026.3.8,スターキャンディ,4.2,2026030806020401
2026.4.1,スターキャンディ,3.8,2026041206030602
2026.4.5,スターキャンディ,23.3,2026040506030401
2026.5.3,スタークラウン,8.3,2026053108031205
2026.1.1,スターゲイザー,3.1,2026011006010302
2026.2.2,スターゲイザー,3.5,2026022806020102
2026.3.1,スターサンサルー,25.6,2026031506020604
2026.3.2,スターシップ,13.8,2026032209011006
2026.5.1,スターシップ,1.5,2026051005020605
2026.5.3,スターシップ,61.7,2026053008031109
2026.1.1,スターターン,47.2,2026011008010311
2026.2.8,スターチスブーケ,5.6,2026020810010603
2026.3.2,スターチスブーケ,9.9,2026032106020712
2026.5.3,スターチスブーケ,2.6,2026053105021206
2026.5.9,スターチスブーケ,1.5,2026050904010307
2026.3.1,スターチューン,30.6,2026030109010401
2026.1.1,スターツトゥデイ,3.1,2026011706010603
2026.3.8,スタートオブシー,4.2,2026030806020401
2026.3.2,スタートレイン,34.2,2026032106020706
2026.5.3,スタートレイン,14.5,2026053005021107
2026.2.8,スタードメイソン,16.9,2026020810010608
2026.4.1,スタードメイソン,11.9,2026041203010209
2026.4.1,スターフュージョン,9.7,2026041909020803
2026.1.1,スタープレイン,3.1,2026011108010403
2026.2.1,スターペスアンナ,12.4,2026020110010405
2026.2.1,スターペスアンナ,3.1,2026021408020502
2026.5.9,スターペスアンナ,1.5,2026050904010303
2026.1.1,スターペスカオリ,1.0,2026011008010311
2026.3.1,スターペスショウマ,9.9,2026031409010707
2026.4.1,スターペスショウマ,8.3,2026041109020508
2026.5.3,スターペスショウマ,1.5,2026053008031107
2026.3.2,スタームーンナイト,32.3,2026032207010402
2026.4.2,スターリットフレア,7.9,2026042505020105
2026.1.2,スターリングアップ,16.1,2026012508010907
2026.3.2,スターリングアップ,24.8,2026032909020208
2026.4.1,スターリングアップ,48.5,2026041909020809
2026.5.3,スターリングアップ,49.6,2026053108031208
2026.2.1,スチョウプリンセス,4.2,2026020110010405
2026.3.1,スチョウプリンセス,3.1,2026031509010806
2026.5.1,スチョウプリンセス,9.7,2026051605020705
2026.5.1,スチールギターラグ,8.3,2026051705020804
2026.5.3,スチールギターラグ,54.0,2026053105021204
2026.1.1,スチールナイト,9.1,2026011106010406
2026.1.2,スチールナイト,12.6,2026012406010805
2026.2.1,スチールナイト,1.0,2026021408020506
2026.3.1,スチールナイト,3.5,2026030109010406
2026.4.1,スチールナイト,11.8,2026041806030704
2026.5.1,スチールナイト,2.5,2026051605020706
2026.1.3,スッサンエア,7.8,2026013110010306
2026.2.2,スッサンエア,18.7,2026022810011102
2026.3.1,スッサンエア,18.7,2026031507010204
2026.5.2,スッサンエア,37.1,2026052308030903
2026.1.1,ステアハート,30.8,2026011008010309
2026.1.3,ステアハート,34.3,2026013110010310
2026.2.1,スティルアイライズ,1.0,2026021005010403
2026.1.1,スティルシャイニン,21.6,2026011706010604
2026.2.2,スティルシャイニン,30.6,2026022810011104
2026.4.1,スティルシャイニン,42.4,2026041909020804
2026.2.2,スティンガーグラス,27.0,2026022105010711
2026.1.1,スティーブ,20.1,2026011808010702
2026.1.1,スティールブルー,4.2,2026011206010510
2026.3.2,スティールブルー,6.6,2026032906030210
2026.1.3,スティールヴォーグ,18.8,2026013105010103
2026.2.2,スティールヴォーグ,47.0,2026022105010703
2026.5.2,スティールヴォーグ,85.7,2026052405021002
2026.1.5,ステイアンビシャス,18.5,2026010506010204
2026.4.1,ステイアンビシャス,40.2,2026041806030708
2026.1.5,ステイクオール,5.6,2026010508010207
2026.2.2,ステイクオール,4.2,2026022809010306
2026.4.1,ステイクオール,25.7,2026041909020808
2026.5.9,ステイクオール,42.4,2026050908030507
2026.3.8,ステイグローリアス,4.2,2026030806020401
2026.4.4,ステインアライヴ,8.3,2026040409020305
2026.1.1,ステキサプライズ,5.7,2026011806010701
2026.2.7,ステキサプライズ,47.2,2026020705010302
2026.4.1,ステキサプライズ,11.8,2026041906030802
2026.4.1,ステライヴ,8.3,2026041209020601
2026.4.2,ステライヴ,16.1,2026042608030206
2026.3.1,ステラクラウン,47.2,2026031407010110
2026.3.2,ステラクラウン,50.7,2026032909020208
2026.5.3,ステラクラウン,100.0,2026053108031208
2026.1.2,ステラゲイル,9.1,2026012506010901
2026.3.2,ステラゲイル,8.3,2026032807010501
2026.1.3,ステラスプレンダー,12.6,2026013110010310
2026.4.1,ステラスプレンダー,11.8,2026041803010311
2026.5.9,ステラスプレンダー,4.8,2026050908030509
2026.1.1,ステラスペース,12.4,2026011806010711
2026.1.5,ステラスペース,15.0,2026010506010207
2026.3.8,ステラスペース,25.6,2026030806020411
2026.5.9,ステラスペース,8.3,2026050908030511
2026.2.1,ステラデルークス,10.4,2026021005010404
2026.3.1,ステラデルークス,20.1,2026031406020506
2026.4.2,ステラデルークス,5.7,2026042505020106
2026.5.3,ステラネージュ,8.3,2026053008031105
2026.3.2,ステラノヴァ,8.0,2026032107010307
2026.1.2,ステラバルセロナ,6.1,2026012506010907
2026.1.1,ステラルミナリエ,9.1,2026011708010604
2026.3.7,ステレンボッシュ,12.4,2026030706020311
2026.5.9,ステレンボッシュ,8.3,2026050905020511
2026.6.7,ステレンボッシュ,21.9,2026060705030211
2026.3.1,ステークホルダー,3.1,2026031509010811
2026.4.1,ステークホルダー,5.7,2026041206030611
2026.2.2,ストップヤーニング,8.5,2026022210011010
2026.3.1,ストップヤーニング,35.3,2026031509010808
2026.4.2,ストップヤーニング,20.3,2026042608030212
2026.5.1,ストップヤーニング,29.6,2026051608030710
2026.1.5,ストライプブルー,3.1,2026010506010201
2026.2.7,ストラクチャー,17.4,2026020710010505
2026.3.1,ストラクチャー,47.1,2026030110011204
2026.1.5,ストラテージュ,34.3,2026010508010208
2026.2.1,ストラテージュ,13.8,2026021410010710
2026.3.8,ストラテージュ,9.1,2026030809010612
2026.5.3,ストラテージュ,11.8,2026053008031112
2026.4.2,ストラドーネ,5.7,2026042608030205
2026.4.4,ストラドーネ,1.5,2026040409020305
2026.3.2,ストラニエーロ,5.6,2026032207010406
2026.3.7,ストラーダ,3.1,2026030709010501
2026.1.2,ストリンジェンド,1.0,2026012510010210
2026.1.2,ストリートクイーン,5.2,2026012408010803
2026.3.2,ストリートクイーン,36.0,2026032109010901
2026.4.1,ストリートクイーン,50.7,2026041903010404
2026.1.1,ストレイトトーカー,26.6,2026011006010310
2026.1.2,ストレイトトーカー,33.3,2026012506010907
2026.3.1,ストレイトトーカー,25.6,2026031406020510
2026.4.1,ストレイトトーカー,50.2,2026041206030610
2026.5.9,ストレイトトーカー,15.0,2026050905020511
2026.2.1,ストレングス,17.4,2026021405010510
2026.3.1,ストレングス,35.3,2026031409010711
2026.5.2,ストレングス,11.2,2026052305020911
2026.1.1,ストレートブラック,47.2,2026011706010607
2026.2.1,ストレートブラック,30.6,2026021510010806
2026.2.2,ストレートブラック,34.3,2026022810011108
2026.4.1,ストレートブラック,49.6,2026041903010406
2026.5.2,ストレートブラック,32.5,2026052405021007
2026.1.2,ストロングエース,5.6,2026012506010909
2026.1.5,ストロングエース,6.1,2026010506010207
2026.2.1,ストロングエース,4.2,2026021505010604
2026.3.1,ストロングエース,9.9,2026031407010106
2026.4.1,ストロングエース,37.1,2026041206030606
2026.1.1,ストロングボーイ,6.8,2026011208010504
2026.3.2,ストロングボーイ,24.8,2026032809020102
2026.3.8,ストロングボーイ,4.2,2026030809010603
2026.4.2,ストロングボーイ,36.0,2026042503010506
2026.5.1,ストロングボーイ,81.6,2026051604010501
2026.4.2,ストームアイ,6.1,2026042503010503
2026.5.2,ストームアイ,7.9,2026052405021004
2026.2.1,ストームゲイル,17.4,2026021008020411
2026.4.4,ストームサンダー,6.3,2026040409020311
2026.5.1,ストームサンダー,32.5,2026051008030610
2026.2.1,ストームバンガード,5.6,2026021410010704
2026.3.2,ストームバンガード,2.2,2026032909020212
2026.3.2,ストーリーオブラブ,3.5,2026032106020704
2026.4.1,ストーリーオブラブ,47.8,2026041906030801
2026.4.4,ストーリーオブラブ,23.3,2026040406030306
2026.2.1,ストーンズ,44.6,2026021505010612
2026.3.8,ストーンズ,34.3,2026030809010612
2026.2.2,スナッピードレッサ,39.5,2026022105010707
2026.4.2,スナッピードレッサ,20.3,2026042605020212
2026.6.6,スナッピードレッサ,40.2,2026060605030111
2026.1.4,スナップジジ,10.4,2026010406010103
2026.3.1,スナップジジ,2.0,2026031507010202
2026.3.8,スナップジジ,5.6,2026030806020402
2026.5.1,スナップジジ,0.5,2026051705020802
2026.5.2,スナップジジ,4.8,2026052404010803
2026.5.2,スナークオーロラ,2.2,2026052304010706
2026.5.9,スナークオーロラ,9.7,2026050904010303
2026.5.1,スナークシャラク,11.9,2026051004010403
2026.5.1,スナークシャラク,11.9,2026051604010504
2026.5.3,スナークシャラク,37.1,2026053108031203
2026.2.2,スナークシュンソウ,1.0,2026022209010212
2026.3.8,スナークシュンソウ,3.1,2026030809010612
2026.2.2,スナークピカソ,35.3,2026022210011009
2026.3.1,スナークピカソ,25.6,2026031407010107
2026.5.3,スナークピカソ,33.7,2026053005021110
2026.5.9,スナークピカソ,26.8,2026050908030509
2026.3.1,スナークホクサイ,3.1,2026031509010802
2026.5.9,スナークホクサイ,5.7,2026050908030501
2026.2.1,スナークラファエロ,5.6,2026020110010411
2026.4.1,スナークラファエロ,21.0,2026041103010111
2026.5.3,スナークラファエロ,26.8,2026053005021111
2026.1.1,スニーカースキル,10.4,2026011808010709
2026.3.1,スニーカースキル,35.3,2026031509010812
2026.5.1,スニーカースキル,45.9,2026051705020812
2026.2.1,スネーフリンガ,17.4,2026020110010412
2026.2.2,スネーフリンガ,9.1,2026022810011112
2026.4.2,スネーフリンガ,12.5,2026042503010510
2026.2.2,スノーエルヴァ,8.0,2026022205010804
2026.4.1,スノーエルヴァ,11.9,2026041103010106
2026.4.1,スノーエルヴァ,15.0,2026041803010306
2026.3.2,スノーガーネット,16.1,2026032107010302
2026.3.1,スノークルーズ,3.1,2026031506020612
2026.1.2,スノークローバー,5.6,2026012406010812
2026.2.2,スノークローバー,5.6,2026022205010806
2026.1.1,スノーサイレンス,32.3,2026011106010412
2026.1.3,スノーサイレンス,34.3,2026013110010309
2026.4.2,スノーサイレンス,20.3,2026042503010511
2026.5.2,スノーサイレンス,21.4,2026052408031010
2026.5.2,スノースケープ,100.0,2026052408031004
2026.1.2,スノースコール,33.3,2026012406010802
2026.1.5,スノースコール,25.6,2026010506010203
2026.5.2,スノースコール,8.3,2026052405021006
2026.1.1,スノーディーヴァ,4.2,2026011108010404
2026.2.7,スノーディーヴァ,3.1,2026020710010504
2026.3.1,スノーディーヴァ,47.2,2026030110011204
2026.2.1,スノーホルンロード,1.0,2026021505010607
2026.3.1,スノーホルンロード,34.3,2026030106020208
2026.3.2,スノーホルンロード,21.9,2026032906030208
2026.1.1,スノーランス,20.1,2026011006010303
2026.1.2,スノーランス,27.0,2026012508010903
2026.3.1,スノーランス,44.6,2026031407010102
2026.3.2,スノーランス,33.3,2026032107010302
2026.5.9,スノーランス,61.7,2026050904010303
2026.2.1,スパルタンエックス,24.2,2026021410010705
2026.2.2,スパルタンエックス,3.1,2026022809010302
2026.5.1,スパルタンエックス,21.9,2026051608030705
2026.6.6,スパルタンエックス,23.3,2026060609030106
2026.1.1,スパークリシャール,42.7,2026011006010311
2026.1.2,スパークリシャール,3.1,2026012406010811
2026.3.1,スパークリシャール,17.4,2026030106020211
2026.4.5,スパークリシャール,26.8,2026040506030411
2026.5.3,スパークリシャール,0.7,2026053105021210
2026.1.2,スパークルジョイ,17.4,2026012510010203
2026.1.4,スパークルジョイ,5.2,2026010408010108
2026.3.1,スパークルジョイ,9.1,2026030109010407
2026.3.2,スパークルジョイ,4.2,2026032109010912
2026.4.1,スパークルレイ,11.2,2026041106030505
2026.5.1,スパークルレイ,0.7,2026051705020804
2026.2.8,スピアッジャローザ,3.1,2026020810010608
2026.5.1,スピアッジャローザ,11.8,2026051604010509
2026.5.9,スピアッジャローザ,17.9,2026050904010310
2026.2.2,スピットブレイク,18.8,2026022210011002
2026.2.7,スピットブレイク,25.6,2026020710010502
2026.5.3,スピットブレイク,21.0,2026053005021103
2026.2.7,スピナーリート,9.1,2026020708020310
2026.1.1,スピニンググローブ,6.8,2026011806010705
2026.3.2,スピニンググローブ,11.2,2026032806030104
2026.4.2,スピニンググローブ,9.3,2026042605020202
2026.5.3,スピニンググローブ,11.2,2026053005021101
2026.5.9,スピニンググローブ,14.5,2026050905020501
2026.1.1,スピリットライズ,34.3,2026011008010312
2026.4.1,スピリットライズ,13.3,2026041203010208
2026.1.1,スピルイット,7.8,2026011808010705
2026.2.1,スピンザブラッド,29.5,2026020110010408
2026.4.1,スピンザブラッド,42.4,2026041903010406
2026.5.3,スピンザブラッド,14.5,2026053105021208
2026.5.9,スピンザブラッド,62.3,2026050904010310
2026.2.1,スピントロニクス,5.6,2026020110010409
2026.5.3,スピントロニクス,11.2,2026053108031207
2026.6.7,スピークロウ,40.5,2026060709030205
2026.1.3,スピーチバルーン,1.0,2026013110010302
2026.6.7,スピーディスピン,21.4,2026060709030205
2026.1.5,スピードオブライト,5.6,2026010506010211
2026.3.1,スピードオブライト,5.2,2026030106020210
2026.2.2,スピードリッチ,15.0,2026022809010309
2026.5.1,スピードリッチ,48.5,2026051605020711
2026.1.1,スフィダンテ,9.9,2026011108010412
2026.1.2,スフィダンテ,2.1,2026012508010902
2026.5.1,スフィダンテ,8.3,2026051008030605
2026.5.2,スフィダンテ,33.7,2026052408031004
2026.1.1,スフェーンテソーロ,4.2,2026011006010303
2026.1.1,スプランドゥール,17.4,2026011106010412
2026.2.2,スプランドゥール,34.3,2026022806020110
2026.4.1,スプランドゥール,32.5,2026041106030510
2026.4.2,スプランドゥール,9.8,2026042505020110
2026.3.1,スプリングデイ,4.2,2026031507010206
2026.5.2,スプリングデイ,21.0,2026052404010808
2026.1.5,スプリングドリーム,9.1,2026010506010205
2026.3.2,スプリングドリーム,5.6,2026032106020701
2026.4.1,スプリングドリーム,45.9,2026041903010401
2026.2.2,スプレーフォール,3.1,2026022205010807
2026.3.1,スプレーフォール,5.6,2026031506020609
2026.4.4,スプレーフォール,4.8,2026040406030310
2026.3.2,スプーン,14.5,2026032909020205
2026.4.1,スプーン,15.0,2026041909020805
2026.2.2,スペイドアン,1.0,2026022105010710
